# [1]Indel length	[2]Count
-60	2831
-59	63
-58	84
-57	71
-56	130
-55	74
-54	110
-53	67
-52	132
-51	86
-50	191
-49	168
-48	210
-47	129
-46	192
-45	141
-44	266
-43	143
-42	255
-41	153
-40	450
-39	209
-38	356
-37	241
-36	518
-35	313
-34	434
-33	316
-32	722
-31	383
-30	864
-29	405
-28	1080
-27	561
-26	1029
-25	772
-24	1742
-23	747
-22	1476
-21	945
-20	2875
-19	1091
-18	2613
-17	1317
-16	4356
-15	2677
-14	4129
-13	2413
-12	8481
-11	3158
-10	8863
-9	4868
-8	15154
-7	6235
-6	18123
-5	16949
-4	56317
-3	39678
-2	103215
-1	257073
1	261172
2	102179
3	37089
4	53416
5	15811
6	17740
7	5890
8	15117
9	4641
10	8352
11	2829
12	8173
13	2169
14	3775
15	2476
16	4083
17	1226
18	2444
19	1010
20	2803
21	901
22	1310
23	704
24	1732
25	733
26	916
27	550
28	1019
29	366
30	828
31	348
32	650
33	290
34	428
35	285
36	470
37	236
38	315
39	185
40	390
41	149
42	238
43	156
44	187
45	145
46	180
47	129
48	220
49	151
50	158
51	93
52	172
53	94
54	119
55	81
56	115
57	83
58	102
59	69
60	3155
