# [1]Indel length	[2]Count
-60	2490
-59	40
-58	88
-57	73
-56	121
-55	71
-54	115
-53	62
-52	131
-51	75
-50	163
-49	138
-48	206
-47	104
-46	149
-45	130
-44	222
-43	117
-42	225
-41	146
-40	380
-39	179
-38	332
-37	208
-36	468
-35	240
-34	405
-33	272
-32	671
-31	309
-30	723
-29	368
-28	947
-27	491
-26	886
-25	729
-24	1498
-23	636
-22	1269
-21	837
-20	2506
-19	997
-18	2219
-17	1219
-16	3813
-15	2377
-14	3632
-13	2118
-12	7547
-11	2806
-10	7835
-9	4283
-8	13647
-7	5527
-6	16275
-5	15101
-4	50851
-3	35163
-2	92266
-1	231335
1	235533
2	90931
3	33337
4	48433
5	14068
6	15764
7	5150
8	13392
9	4078
10	7414
11	2520
12	7363
13	1828
14	3358
15	2176
16	3556
17	1054
18	2130
19	859
20	2476
21	761
22	1168
23	590
24	1479
25	680
26	779
27	443
28	873
29	341
30	674
31	314
32	596
33	258
34	377
35	245
36	386
37	194
38	233
39	172
40	316
41	141
42	187
43	118
44	169
45	125
46	129
47	101
48	169
49	100
50	116
51	79
52	115
53	82
54	107
55	79
56	101
57	55
58	89
59	52
60	2470
