# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.54
-58	0.56
-57	0.60
-56	0.57
-55	0.57
-54	0.62
-53	0.58
-52	0.59
-51	0.53
-50	0.58
-49	0.55
-48	0.57
-47	0.55
-46	0.58
-45	0.61
-44	0.59
-43	0.58
-42	0.66
-41	0.65
-40	0.60
-39	0.60
-38	0.65
-37	0.61
-36	0.65
-35	0.58
-34	0.62
-33	0.60
-32	0.65
-31	0.67
-30	0.64
-29	0.62
-28	0.63
-27	0.62
-26	0.63
-25	0.64
-24	0.63
-23	0.61
-22	0.64
-21	0.63
-20	0.62
-19	0.66
-18	0.64
-17	0.65
-16	0.63
-15	0.62
-14	0.65
-13	0.66
-12	0.63
-11	0.65
-10	0.62
-9	0.65
-8	0.63
-7	0.65
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.62
6	0.59
7	0.60
8	0.58
9	0.60
10	0.57
11	0.60
12	0.58
13	0.58
14	0.57
15	0.58
16	0.56
17	0.60
18	0.57
19	0.60
20	0.56
21	0.62
22	0.55
23	0.59
24	0.57
25	0.60
26	0.59
27	0.63
28	0.59
29	0.62
30	0.57
31	0.62
32	0.55
33	0.61
34	0.59
35	0.59
36	0.59
37	0.60
38	0.62
39	0.57
40	0.59
41	0.65
42	0.64
43	0.63
44	0.60
45	0.58
46	0.58
47	0.68
48	0.60
49	0.64
50	0.63
51	0.61
52	0.63
53	0.64
54	0.62
55	0.63
56	0.60
57	0.64
58	0.64
59	0.65
60	0.63
