# [1]Indel length	[2]Count
-60	2411
-59	51
-58	80
-57	60
-56	112
-55	60
-54	106
-53	62
-52	120
-51	76
-50	149
-49	137
-48	203
-47	97
-46	167
-45	130
-44	199
-43	108
-42	205
-41	130
-40	379
-39	163
-38	302
-37	182
-36	463
-35	255
-34	371
-33	250
-32	604
-31	315
-30	745
-29	380
-28	935
-27	491
-26	850
-25	702
-24	1509
-23	651
-22	1244
-21	782
-20	2440
-19	913
-18	2171
-17	1213
-16	3750
-15	2372
-14	3545
-13	2093
-12	7460
-11	2728
-10	7558
-9	4184
-8	13217
-7	5425
-6	15960
-5	14911
-4	49994
-3	34851
-2	91145
-1	227106
1	231351
2	90053
3	32826
4	47605
5	13888
6	15500
7	5108
8	12973
9	4003
10	7028
11	2430
12	6981
13	1852
14	3172
15	2070
16	3526
17	1066
18	1990
19	848
20	2294
21	740
22	1094
23	552
24	1443
25	613
26	754
27	441
28	842
29	308
30	620
31	279
32	518
33	237
34	341
35	257
36	357
37	167
38	226
39	151
40	301
41	114
42	173
43	111
44	161
45	119
46	126
47	94
48	166
49	106
50	129
51	69
52	125
53	78
54	96
55	68
56	86
57	46
58	77
59	66
60	2242
