# [1]Indel length	[2]Mean VAF
-60	0.58
-59	0.57
-58	0.56
-57	0.55
-56	0.57
-55	0.60
-54	0.62
-53	0.66
-52	0.61
-51	0.53
-50	0.62
-49	0.56
-48	0.58
-47	0.55
-46	0.69
-45	0.61
-44	0.63
-43	0.63
-42	0.62
-41	0.63
-40	0.59
-39	0.57
-38	0.65
-37	0.60
-36	0.63
-35	0.63
-34	0.64
-33	0.62
-32	0.65
-31	0.66
-30	0.63
-29	0.64
-28	0.64
-27	0.61
-26	0.64
-25	0.64
-24	0.64
-23	0.63
-22	0.66
-21	0.64
-20	0.62
-19	0.65
-18	0.65
-17	0.66
-16	0.64
-15	0.64
-14	0.65
-13	0.66
-12	0.63
-11	0.66
-10	0.62
-9	0.65
-8	0.63
-7	0.66
-6	0.63
-5	0.64
-4	0.63
-3	0.64
-2	0.65
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.59
7	0.61
8	0.59
9	0.61
10	0.58
11	0.61
12	0.58
13	0.61
14	0.57
15	0.59
16	0.57
17	0.62
18	0.58
19	0.65
20	0.58
21	0.62
22	0.57
23	0.63
24	0.57
25	0.60
26	0.58
27	0.64
28	0.59
29	0.59
30	0.60
31	0.66
32	0.57
33	0.65
34	0.58
35	0.58
36	0.60
37	0.65
38	0.61
39	0.64
40	0.58
41	0.70
42	0.63
43	0.58
44	0.63
45	0.61
46	0.59
47	0.63
48	0.60
49	0.68
50	0.62
51	0.68
52	0.62
53	0.60
54	0.60
55	0.65
56	0.59
57	0.61
58	0.64
59	0.67
60	0.64
