# [1]Indel length	[2]Count
-60	2514
-59	57
-58	85
-57	54
-56	123
-55	63
-54	120
-53	67
-52	121
-51	80
-50	157
-49	152
-48	221
-47	112
-46	167
-45	146
-44	190
-43	125
-42	239
-41	138
-40	416
-39	168
-38	306
-37	238
-36	447
-35	265
-34	427
-33	283
-32	665
-31	319
-30	745
-29	402
-28	970
-27	490
-26	948
-25	668
-24	1537
-23	664
-22	1319
-21	838
-20	2530
-19	1020
-18	2309
-17	1263
-16	3894
-15	2470
-14	3771
-13	2121
-12	7696
-11	2853
-10	7931
-9	4395
-8	13582
-7	5629
-6	16481
-5	15462
-4	51346
-3	35761
-2	94364
-1	235478
1	238611
2	93552
3	34067
4	49708
5	14426
6	16441
7	5223
8	14042
9	4220
10	7545
11	2630
12	7623
13	1912
14	3468
15	2281
16	3875
17	1157
18	2205
19	894
20	2601
21	811
22	1183
23	608
24	1584
25	675
26	847
27	491
28	957
29	333
30	739
31	320
32	636
33	240
34	354
35	292
36	443
37	225
38	257
39	186
40	351
41	151
42	203
43	145
44	204
45	137
46	170
47	118
48	205
49	135
50	155
51	88
52	147
53	77
54	129
55	82
56	115
57	72
58	106
59	64
60	2881
