# [1]Indel length	[2]Count
-60	2425
-59	51
-58	74
-57	54
-56	98
-55	57
-54	109
-53	65
-52	119
-51	82
-50	163
-49	142
-48	184
-47	102
-46	155
-45	116
-44	209
-43	124
-42	214
-41	123
-40	392
-39	188
-38	303
-37	208
-36	414
-35	253
-34	395
-33	238
-32	619
-31	322
-30	761
-29	380
-28	873
-27	470
-26	865
-25	705
-24	1509
-23	620
-22	1245
-21	749
-20	2487
-19	957
-18	2203
-17	1096
-16	3639
-15	2291
-14	3545
-13	2055
-12	7481
-11	2695
-10	7493
-9	4196
-8	13088
-7	5391
-6	15733
-5	14566
-4	49795
-3	33873
-2	90358
-1	225542
1	228251
2	88468
3	32032
4	47020
5	13644
6	15110
7	4749
8	12878
9	3906
10	6995
11	2334
12	6912
13	1726
14	3140
15	2070
16	3431
17	979
18	2015
19	788
20	2297
21	724
22	1059
23	553
24	1396
25	602
26	749
27	410
28	799
29	322
30	642
31	300
32	511
33	246
34	327
35	251
36	331
37	173
38	228
39	154
40	312
41	103
42	177
43	114
44	145
45	98
46	139
47	101
48	156
49	106
50	126
51	77
52	116
53	65
54	107
55	70
56	98
57	47
58	74
59	54
60	2288
