# [1]Indel length	[2]Count
-60	2582
-59	58
-58	101
-57	65
-56	113
-55	60
-54	104
-53	79
-52	127
-51	80
-50	147
-49	160
-48	204
-47	103
-46	139
-45	136
-44	209
-43	124
-42	225
-41	157
-40	387
-39	193
-38	304
-37	223
-36	480
-35	257
-34	425
-33	270
-32	644
-31	332
-30	833
-29	350
-28	922
-27	489
-26	940
-25	731
-24	1555
-23	673
-22	1324
-21	806
-20	2572
-19	984
-18	2317
-17	1259
-16	3915
-15	2498
-14	3767
-13	2128
-12	7804
-11	2833
-10	7897
-9	4403
-8	14002
-7	5794
-6	16681
-5	15613
-4	51935
-3	36178
-2	95016
-1	236578
1	240738
2	93143
3	34030
4	49351
5	14536
6	16162
7	5217
8	13742
9	4073
10	7605
11	2611
12	7486
13	1935
14	3394
15	2273
16	3687
17	1139
18	2136
19	939
20	2534
21	839
22	1141
23	628
24	1523
25	613
26	887
27	502
28	865
29	318
30	666
31	298
32	585
33	260
34	342
35	270
36	456
37	173
38	275
39	169
40	336
41	127
42	198
43	124
44	170
45	123
46	141
47	104
48	193
49	110
50	142
51	76
52	126
53	91
54	141
55	81
56	96
57	66
58	88
59	72
60	2519
