# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.63
-58	0.57
-57	0.60
-56	0.65
-55	0.54
-54	0.59
-53	0.57
-52	0.60
-51	0.54
-50	0.60
-49	0.56
-48	0.63
-47	0.56
-46	0.63
-45	0.62
-44	0.65
-43	0.63
-42	0.62
-41	0.62
-40	0.61
-39	0.62
-38	0.63
-37	0.63
-36	0.65
-35	0.60
-34	0.66
-33	0.60
-32	0.67
-31	0.66
-30	0.64
-29	0.64
-28	0.65
-27	0.63
-26	0.65
-25	0.64
-24	0.64
-23	0.63
-22	0.66
-21	0.63
-20	0.62
-19	0.67
-18	0.64
-17	0.67
-16	0.63
-15	0.64
-14	0.65
-13	0.66
-12	0.63
-11	0.66
-10	0.63
-9	0.65
-8	0.63
-7	0.66
-6	0.63
-5	0.64
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.64
6	0.60
7	0.62
8	0.59
9	0.61
10	0.59
11	0.64
12	0.59
13	0.62
14	0.59
15	0.60
16	0.59
17	0.64
18	0.58
19	0.65
20	0.58
21	0.63
22	0.58
23	0.62
24	0.59
25	0.60
26	0.60
27	0.63
28	0.62
29	0.61
30	0.59
31	0.64
32	0.61
33	0.64
34	0.61
35	0.63
36	0.63
37	0.65
38	0.62
39	0.60
40	0.63
41	0.66
42	0.63
43	0.62
44	0.61
45	0.54
46	0.62
47	0.65
48	0.63
49	0.68
50	0.66
51	0.61
52	0.63
53	0.65
54	0.65
55	0.62
56	0.69
57	0.67
58	0.62
59	0.67
60	0.65
