# [1]Indel length	[2]Mean VAF
-60	0.59
-59	0.62
-58	0.55
-57	0.64
-56	0.58
-55	0.53
-54	0.64
-53	0.53
-52	0.56
-51	0.59
-50	0.64
-49	0.57
-48	0.62
-47	0.60
-46	0.63
-45	0.58
-44	0.64
-43	0.57
-42	0.62
-41	0.61
-40	0.59
-39	0.63
-38	0.60
-37	0.63
-36	0.63
-35	0.61
-34	0.63
-33	0.61
-32	0.64
-31	0.66
-30	0.64
-29	0.64
-28	0.63
-27	0.63
-26	0.64
-25	0.64
-24	0.64
-23	0.60
-22	0.64
-21	0.63
-20	0.63
-19	0.65
-18	0.64
-17	0.65
-16	0.63
-15	0.63
-14	0.64
-13	0.67
-12	0.62
-11	0.66
-10	0.62
-9	0.66
-8	0.62
-7	0.65
-6	0.63
-5	0.64
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.65
4	0.64
5	0.63
6	0.60
7	0.61
8	0.58
9	0.62
10	0.58
11	0.61
12	0.58
13	0.61
14	0.56
15	0.59
16	0.57
17	0.62
18	0.57
19	0.61
20	0.57
21	0.62
22	0.58
23	0.62
24	0.58
25	0.60
26	0.57
27	0.66
28	0.57
29	0.63
30	0.59
31	0.64
32	0.59
33	0.65
34	0.61
35	0.60
36	0.60
37	0.63
38	0.64
39	0.61
40	0.60
41	0.64
42	0.61
43	0.65
44	0.63
45	0.59
46	0.65
47	0.60
48	0.62
49	0.65
50	0.66
51	0.67
52	0.63
53	0.61
54	0.64
55	0.64
56	0.64
57	0.68
58	0.67
59	0.67
60	0.65
