# [1]Indel length	[2]Count
-60	2495
-59	52
-58	77
-57	59
-56	120
-55	63
-54	95
-53	56
-52	120
-51	83
-50	136
-49	172
-48	201
-47	106
-46	171
-45	127
-44	209
-43	130
-42	237
-41	151
-40	371
-39	194
-38	293
-37	221
-36	464
-35	254
-34	410
-33	262
-32	634
-31	334
-30	796
-29	394
-28	943
-27	492
-26	958
-25	712
-24	1539
-23	647
-22	1305
-21	812
-20	2541
-19	981
-18	2280
-17	1175
-16	3833
-15	2436
-14	3707
-13	2091
-12	7787
-11	2839
-10	7720
-9	4366
-8	13619
-7	5528
-6	16357
-5	15098
-4	50828
-3	34958
-2	92290
-1	230946
1	234090
2	91532
3	33296
4	48604
5	14171
6	15915
7	5163
8	13549
9	4060
10	7394
11	2541
12	7327
13	1906
14	3314
15	2271
16	3720
17	1081
18	2152
19	856
20	2497
21	827
22	1229
23	595
24	1526
25	609
26	853
27	511
28	902
29	335
30	731
31	314
32	605
33	274
34	376
35	263
36	409
37	205
38	266
39	173
40	345
41	145
42	202
43	120
44	173
45	126
46	139
47	112
48	177
49	126
50	145
51	90
52	139
53	84
54	119
55	79
56	112
57	68
58	89
59	62
60	2838
