# [1]Indel length	[2]Count
-60	2458
-59	44
-58	88
-57	49
-56	116
-55	61
-54	97
-53	76
-52	128
-51	80
-50	167
-49	161
-48	208
-47	104
-46	161
-45	127
-44	190
-43	115
-42	219
-41	144
-40	362
-39	186
-38	296
-37	190
-36	411
-35	252
-34	416
-33	277
-32	659
-31	318
-30	731
-29	361
-28	968
-27	513
-26	934
-25	741
-24	1486
-23	664
-22	1272
-21	799
-20	2485
-19	967
-18	2255
-17	1239
-16	3734
-15	2395
-14	3605
-13	2086
-12	7639
-11	2791
-10	7817
-9	4324
-8	13442
-7	5533
-6	16128
-5	15242
-4	50574
-3	35310
-2	92328
-1	230652
1	233805
2	91366
3	33270
4	48387
5	14215
6	15927
7	5321
8	13568
9	4091
10	7366
11	2596
12	7390
13	1859
14	3387
15	2242
16	3655
17	1113
18	2109
19	874
20	2545
21	788
22	1162
23	612
24	1514
25	642
26	851
27	467
28	871
29	322
30	718
31	319
32	585
33	256
34	360
35	286
36	427
37	197
38	262
39	166
40	329
41	134
42	219
43	121
44	169
45	130
46	139
47	107
48	174
49	111
50	147
51	84
52	138
53	75
54	117
55	85
56	101
57	68
58	88
59	72
60	2658
