# [1]Indel length	[2]Mean VAF
-60	0.59
-59	0.62
-58	0.62
-57	0.57
-56	0.64
-55	0.59
-54	0.58
-53	0.54
-52	0.57
-51	0.60
-50	0.59
-49	0.58
-48	0.56
-47	0.61
-46	0.62
-45	0.63
-44	0.64
-43	0.61
-42	0.63
-41	0.63
-40	0.62
-39	0.60
-38	0.66
-37	0.65
-36	0.67
-35	0.61
-34	0.66
-33	0.64
-32	0.68
-31	0.66
-30	0.66
-29	0.67
-28	0.67
-27	0.65
-26	0.68
-25	0.63
-24	0.65
-23	0.64
-22	0.66
-21	0.66
-20	0.63
-19	0.66
-18	0.67
-17	0.67
-16	0.66
-15	0.65
-14	0.67
-13	0.68
-12	0.66
-11	0.68
-10	0.65
-9	0.67
-8	0.65
-7	0.68
-6	0.66
-5	0.66
-4	0.66
-3	0.66
-2	0.67
-1	0.71
1	0.70
2	0.66
3	0.67
4	0.67
5	0.65
6	0.62
7	0.63
8	0.61
9	0.63
10	0.61
11	0.63
12	0.60
13	0.62
14	0.60
15	0.62
16	0.60
17	0.63
18	0.58
19	0.64
20	0.60
21	0.65
22	0.59
23	0.66
24	0.61
25	0.63
26	0.60
27	0.66
28	0.61
29	0.64
30	0.62
31	0.68
32	0.63
33	0.69
34	0.62
35	0.62
36	0.65
37	0.71
38	0.65
39	0.62
40	0.63
41	0.67
42	0.65
43	0.70
44	0.60
45	0.63
46	0.65
47	0.59
48	0.62
49	0.71
50	0.64
51	0.67
52	0.66
53	0.66
54	0.69
55	0.68
56	0.69
57	0.65
58	0.66
59	0.67
60	0.66
