# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.60
-58	0.58
-57	0.54
-56	0.63
-55	0.65
-54	0.61
-53	0.59
-52	0.59
-51	0.53
-50	0.62
-49	0.56
-48	0.60
-47	0.58
-46	0.65
-45	0.57
-44	0.62
-43	0.60
-42	0.65
-41	0.58
-40	0.65
-39	0.61
-38	0.63
-37	0.60
-36	0.62
-35	0.60
-34	0.66
-33	0.63
-32	0.66
-31	0.64
-30	0.64
-29	0.64
-28	0.64
-27	0.61
-26	0.66
-25	0.63
-24	0.64
-23	0.63
-22	0.66
-21	0.65
-20	0.64
-19	0.66
-18	0.66
-17	0.67
-16	0.65
-15	0.64
-14	0.65
-13	0.66
-12	0.63
-11	0.66
-10	0.63
-9	0.65
-8	0.63
-7	0.66
-6	0.64
-5	0.64
-4	0.64
-3	0.64
-2	0.65
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.59
7	0.60
8	0.58
9	0.60
10	0.57
11	0.60
12	0.58
13	0.60
14	0.57
15	0.58
16	0.57
17	0.62
18	0.56
19	0.62
20	0.57
21	0.62
22	0.57
23	0.63
24	0.58
25	0.58
26	0.58
27	0.65
28	0.57
29	0.63
30	0.58
31	0.64
32	0.60
33	0.59
34	0.56
35	0.58
36	0.59
37	0.65
38	0.64
39	0.63
40	0.58
41	0.67
42	0.66
43	0.59
44	0.60
45	0.63
46	0.61
47	0.62
48	0.60
49	0.60
50	0.59
51	0.60
52	0.60
53	0.66
54	0.67
55	0.61
56	0.65
57	0.66
58	0.60
59	0.66
60	0.62
