# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.54
-58	0.51
-57	0.60
-56	0.59
-55	0.60
-54	0.58
-53	0.57
-52	0.60
-51	0.54
-50	0.58
-49	0.58
-48	0.62
-47	0.60
-46	0.66
-45	0.58
-44	0.63
-43	0.62
-42	0.63
-41	0.66
-40	0.60
-39	0.61
-38	0.63
-37	0.61
-36	0.64
-35	0.63
-34	0.64
-33	0.63
-32	0.63
-31	0.65
-30	0.64
-29	0.64
-28	0.65
-27	0.60
-26	0.64
-25	0.63
-24	0.63
-23	0.61
-22	0.65
-21	0.65
-20	0.63
-19	0.65
-18	0.64
-17	0.66
-16	0.63
-15	0.63
-14	0.65
-13	0.67
-12	0.63
-11	0.66
-10	0.62
-9	0.65
-8	0.63
-7	0.66
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.65
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.59
7	0.60
8	0.58
9	0.61
10	0.57
11	0.61
12	0.58
13	0.60
14	0.57
15	0.59
16	0.57
17	0.61
18	0.57
19	0.61
20	0.57
21	0.61
22	0.56
23	0.61
24	0.59
25	0.58
26	0.57
27	0.64
28	0.58
29	0.62
30	0.59
31	0.63
32	0.59
33	0.60
34	0.61
35	0.59
36	0.60
37	0.61
38	0.59
39	0.62
40	0.60
41	0.64
42	0.59
43	0.60
44	0.58
45	0.60
46	0.57
47	0.62
48	0.60
49	0.64
50	0.64
51	0.61
52	0.66
53	0.62
54	0.61
55	0.68
56	0.64
57	0.62
58	0.64
59	0.66
60	0.63
