# [1]Indel length	[2]Count
-60	2410
-59	44
-58	75
-57	55
-56	114
-55	63
-54	125
-53	56
-52	112
-51	77
-50	146
-49	138
-48	181
-47	102
-46	147
-45	146
-44	184
-43	112
-42	228
-41	136
-40	374
-39	188
-38	289
-37	193
-36	442
-35	243
-34	383
-33	225
-32	616
-31	282
-30	685
-29	352
-28	906
-27	448
-26	895
-25	647
-24	1514
-23	617
-22	1267
-21	810
-20	2424
-19	990
-18	2176
-17	1153
-16	3678
-15	2312
-14	3610
-13	2017
-12	7398
-11	2755
-10	7768
-9	4239
-8	13262
-7	5532
-6	15889
-5	14845
-4	49996
-3	34867
-2	90938
-1	228632
1	232180
2	89088
3	32655
4	47211
5	13954
6	15392
7	4973
8	13025
9	3977
10	6987
11	2511
12	7011
13	1761
14	3088
15	2140
16	3513
17	1062
18	2020
19	808
20	2309
21	753
22	1066
23	550
24	1405
25	598
26	747
27	395
28	765
29	312
30	621
31	298
32	499
33	206
34	314
35	255
36	362
37	165
38	214
39	149
40	281
41	121
42	187
43	101
44	148
45	125
46	128
47	92
48	155
49	97
50	109
51	74
52	96
53	76
54	96
55	59
56	84
57	47
58	79
59	53
60	2123
