# [1]Indel length	[2]Count
-60	2444
-59	38
-58	75
-57	56
-56	115
-55	48
-54	108
-53	65
-52	125
-51	83
-50	158
-49	142
-48	219
-47	100
-46	153
-45	126
-44	208
-43	106
-42	215
-41	120
-40	397
-39	170
-38	303
-37	204
-36	430
-35	231
-34	394
-33	254
-32	638
-31	287
-30	771
-29	356
-28	900
-27	492
-26	879
-25	699
-24	1490
-23	643
-22	1254
-21	783
-20	2504
-19	984
-18	2196
-17	1188
-16	3697
-15	2355
-14	3617
-13	2057
-12	7537
-11	2740
-10	7513
-9	4335
-8	13378
-7	5576
-6	16193
-5	15007
-4	50241
-3	34778
-2	91540
-1	228082
1	231768
2	90458
3	33089
4	47753
5	14004
6	15640
7	5061
8	13342
9	3989
10	7196
11	2646
12	7297
13	1819
14	3315
15	2168
16	3645
17	1089
18	2068
19	861
20	2513
21	823
22	1153
23	598
24	1476
25	645
26	810
27	452
28	884
29	320
30	701
31	308
32	568
33	241
34	393
35	284
36	370
37	194
38	254
39	154
40	339
41	130
42	203
43	128
44	161
45	143
46	137
47	109
48	176
49	125
50	146
51	87
52	131
53	73
54	111
55	79
56	91
57	62
58	88
59	58
60	2588
