# [1]Indel length	[2]Count
-60	2520
-59	52
-58	81
-57	67
-56	117
-55	59
-54	120
-53	67
-52	123
-51	87
-50	159
-49	157
-48	200
-47	99
-46	159
-45	134
-44	214
-43	105
-42	238
-41	143
-40	400
-39	197
-38	317
-37	225
-36	426
-35	249
-34	405
-33	271
-32	667
-31	309
-30	784
-29	385
-28	945
-27	531
-26	926
-25	703
-24	1515
-23	675
-22	1326
-21	845
-20	2592
-19	1012
-18	2257
-17	1228
-16	3933
-15	2390
-14	3692
-13	2083
-12	7793
-11	2828
-10	7896
-9	4342
-8	13760
-7	5626
-6	16485
-5	15373
-4	51457
-3	35368
-2	93428
-1	233288
1	237223
2	92683
3	33658
4	49165
5	14330
6	16117
7	5290
8	13550
9	4201
10	7387
11	2556
12	7532
13	1915
14	3398
15	2287
16	3717
17	1104
18	2120
19	896
20	2506
21	812
22	1253
23	601
24	1542
25	646
26	852
27	483
28	943
29	337
30	683
31	324
32	615
33	265
34	370
35	265
36	452
37	213
38	255
39	173
40	346
41	133
42	191
43	128
44	181
45	120
46	128
47	112
48	182
49	107
50	133
51	79
52	134
53	90
54	135
55	76
56	108
57	60
58	89
59	57
60	2735
