# [1]Indel length	[2]Count
-60	2437
-59	43
-58	80
-57	38
-56	124
-55	63
-54	103
-53	67
-52	115
-51	83
-50	173
-49	156
-48	204
-47	94
-46	152
-45	132
-44	214
-43	113
-42	214
-41	120
-40	393
-39	179
-38	291
-37	191
-36	426
-35	252
-34	408
-33	277
-32	636
-31	303
-30	787
-29	364
-28	913
-27	486
-26	932
-25	684
-24	1483
-23	658
-22	1239
-21	792
-20	2468
-19	958
-18	2182
-17	1163
-16	3753
-15	2387
-14	3576
-13	2132
-12	7571
-11	2729
-10	7655
-9	4221
-8	13415
-7	5553
-6	16093
-5	15045
-4	49962
-3	34643
-2	91519
-1	228460
1	231835
2	90204
3	32922
4	47798
5	14027
6	15558
7	5087
8	13180
9	4025
10	7463
11	2506
12	7358
13	1830
14	3207
15	2192
16	3634
17	1044
18	2117
19	823
20	2435
21	774
22	1149
23	588
24	1435
25	614
26	762
27	487
28	821
29	355
30	696
31	301
32	553
33	237
34	390
35	252
36	382
37	187
38	261
39	162
40	322
41	137
42	211
43	122
44	172
45	113
46	139
47	109
48	173
49	104
50	118
51	73
52	118
53	79
54	119
55	71
56	103
57	57
58	70
59	43
60	2431
