# [1]Indel length	[2]Count
-60	2377
-59	40
-58	67
-57	51
-56	97
-55	69
-54	100
-53	59
-52	124
-51	77
-50	159
-49	137
-48	190
-47	109
-46	175
-45	116
-44	202
-43	108
-42	199
-41	143
-40	366
-39	176
-38	302
-37	210
-36	452
-35	233
-34	369
-33	243
-32	598
-31	308
-30	731
-29	378
-28	899
-27	483
-26	878
-25	697
-24	1522
-23	629
-22	1251
-21	824
-20	2474
-19	961
-18	2131
-17	1131
-16	3737
-15	2366
-14	3536
-13	2063
-12	7501
-11	2694
-10	7627
-9	4344
-8	13278
-7	5351
-6	15901
-5	15061
-4	49804
-3	34686
-2	90815
-1	227660
1	230595
2	90115
3	32500
4	47410
5	13894
6	15384
7	5033
8	12927
9	3846
10	7062
11	2455
12	7186
13	1803
14	3063
15	2134
16	3453
17	1028
18	1952
19	813
20	2314
21	762
22	1093
23	561
24	1399
25	622
26	758
27	469
28	783
29	307
30	677
31	268
32	524
33	239
34	345
35	256
36	379
37	179
38	213
39	164
40	288
41	126
42	185
43	118
44	159
45	122
46	148
47	98
48	139
49	115
50	115
51	83
52	119
53	69
54	114
55	65
56	95
57	58
58	75
59	54
60	2354
