# [1]Indel length	[2]Count
-60	2483
-59	45
-58	79
-57	56
-56	111
-55	70
-54	123
-53	59
-52	120
-51	94
-50	158
-49	150
-48	199
-47	103
-46	159
-45	131
-44	198
-43	116
-42	226
-41	141
-40	380
-39	167
-38	309
-37	193
-36	450
-35	242
-34	400
-33	262
-32	631
-31	327
-30	749
-29	380
-28	894
-27	487
-26	898
-25	689
-24	1490
-23	672
-22	1232
-21	829
-20	2421
-19	950
-18	2220
-17	1204
-16	3743
-15	2372
-14	3666
-13	2086
-12	7588
-11	2747
-10	7716
-9	4370
-8	13444
-7	5513
-6	16132
-5	15387
-4	50430
-3	35037
-2	92526
-1	230410
1	233999
2	90802
3	33301
4	48094
5	14059
6	15799
7	5169
8	13365
9	4126
10	7342
11	2504
12	7293
13	1857
14	3231
15	2142
16	3625
17	1041
18	2040
19	854
20	2399
21	783
22	1120
23	604
24	1439
25	674
26	782
27	431
28	838
29	327
30	684
31	296
32	555
33	259
34	392
35	261
36	404
37	193
38	248
39	150
40	321
41	138
42	168
43	125
44	186
45	114
46	149
47	100
48	172
49	96
50	127
51	86
52	124
53	84
54	92
55	87
56	96
57	60
58	85
59	75
60	2548
