# [1]Indel length	[2]Count
-60	2511
-59	44
-58	93
-57	55
-56	124
-55	60
-54	133
-53	66
-52	90
-51	77
-50	168
-49	152
-48	195
-47	119
-46	171
-45	128
-44	206
-43	113
-42	221
-41	151
-40	412
-39	194
-38	314
-37	203
-36	430
-35	270
-34	407
-33	273
-32	623
-31	327
-30	762
-29	363
-28	942
-27	510
-26	916
-25	716
-24	1515
-23	658
-22	1277
-21	817
-20	2584
-19	1001
-18	2235
-17	1212
-16	3914
-15	2338
-14	3686
-13	2146
-12	7691
-11	2795
-10	7846
-9	4302
-8	13698
-7	5488
-6	16559
-5	15205
-4	50960
-3	35093
-2	92558
-1	231873
1	234331
2	91813
3	33080
4	48282
5	14088
6	15898
7	5115
8	13550
9	4103
10	7521
11	2582
12	7431
13	1908
14	3303
15	2222
16	3667
17	1098
18	2163
19	866
20	2444
21	802
22	1221
23	587
24	1483
25	647
26	851
27	494
28	894
29	328
30	716
31	321
32	550
33	253
34	373
35	285
36	414
37	181
38	267
39	177
40	354
41	148
42	214
43	118
44	162
45	124
46	168
47	117
48	158
49	129
50	151
51	77
52	139
53	73
54	130
55	79
56	106
57	64
58	85
59	60
60	2809
