# [1]Indel length	[2]Count
-60	2434
-59	40
-58	87
-57	60
-56	111
-55	57
-54	114
-53	70
-52	122
-51	89
-50	179
-49	154
-48	219
-47	111
-46	178
-45	126
-44	182
-43	115
-42	207
-41	149
-40	371
-39	175
-38	294
-37	191
-36	442
-35	258
-34	430
-33	285
-32	665
-31	291
-30	740
-29	373
-28	941
-27	479
-26	930
-25	692
-24	1517
-23	594
-22	1285
-21	825
-20	2426
-19	1011
-18	2270
-17	1174
-16	3727
-15	2395
-14	3621
-13	2066
-12	7610
-11	2717
-10	7890
-9	4216
-8	13663
-7	5639
-6	16234
-5	15064
-4	50133
-3	34874
-2	91514
-1	230411
1	233084
2	90987
3	33046
4	48123
5	14017
6	15850
7	5194
8	13302
9	4143
10	7383
11	2564
12	7386
13	1905
14	3318
15	2259
16	3708
17	1096
18	2072
19	890
20	2453
21	785
22	1201
23	617
24	1460
25	622
26	826
27	475
28	889
29	340
30	695
31	311
32	599
33	246
34	377
35	272
36	414
37	179
38	251
39	159
40	315
41	128
42	200
43	115
44	167
45	116
46	141
47	101
48	190
49	114
50	142
51	75
52	125
53	84
54	112
55	73
56	113
57	63
58	69
59	55
60	2597
