# [1]Indel length	[2]Count
-60	2421
-59	36
-58	81
-57	59
-56	127
-55	64
-54	114
-53	58
-52	115
-51	82
-50	148
-49	145
-48	195
-47	94
-46	165
-45	121
-44	206
-43	132
-42	233
-41	133
-40	403
-39	173
-38	284
-37	222
-36	423
-35	241
-34	382
-33	277
-32	624
-31	299
-30	774
-29	375
-28	921
-27	453
-26	943
-25	659
-24	1502
-23	612
-22	1269
-21	830
-20	2450
-19	945
-18	2241
-17	1135
-16	3729
-15	2343
-14	3605
-13	1999
-12	7600
-11	2752
-10	7736
-9	4274
-8	13479
-7	5417
-6	15997
-5	15007
-4	50177
-3	35042
-2	91535
-1	229756
1	231952
2	90201
3	32627
4	48621
5	13879
6	15704
7	5076
8	13542
9	3960
10	7238
11	2492
12	7461
13	1800
14	3206
15	2200
16	3684
17	1041
18	2031
19	811
20	2488
21	764
22	1140
23	567
24	1502
25	609
26	762
27	459
28	873
29	328
30	679
31	290
32	568
33	256
34	372
35	272
36	399
37	191
38	238
39	166
40	349
41	144
42	201
43	113
44	174
45	117
46	129
47	100
48	181
49	116
50	131
51	76
52	121
53	76
54	112
55	69
56	92
57	65
58	95
59	53
60	2569
