# [1]Indel length	[2]Count
-60	2466
-59	45
-58	92
-57	54
-56	111
-55	57
-54	123
-53	54
-52	115
-51	77
-50	161
-49	161
-48	196
-47	104
-46	152
-45	151
-44	200
-43	116
-42	207
-41	129
-40	393
-39	168
-38	290
-37	213
-36	439
-35	250
-34	367
-33	273
-32	630
-31	308
-30	737
-29	384
-28	935
-27	513
-26	905
-25	665
-24	1532
-23	671
-22	1320
-21	801
-20	2536
-19	968
-18	2156
-17	1208
-16	3714
-15	2361
-14	3555
-13	2078
-12	7499
-11	2655
-10	7752
-9	4230
-8	13389
-7	5436
-6	16161
-5	14924
-4	50444
-3	34551
-2	91248
-1	228796
1	231184
2	90251
3	32804
4	47842
5	14035
6	15723
7	5094
8	13375
9	4046
10	7264
11	2481
12	7282
13	1827
14	3360
15	2164
16	3574
17	1089
18	2067
19	832
20	2461
21	784
22	1146
23	589
24	1471
25	616
26	776
27	463
28	834
29	305
30	717
31	295
32	539
33	255
34	365
35	276
36	422
37	203
38	244
39	187
40	339
41	129
42	206
43	115
44	161
45	131
46	146
47	101
48	175
49	117
50	141
51	73
52	134
53	76
54	115
55	78
56	106
57	71
58	81
59	69
60	2748
