# [1]Indel length	[2]Mean VAF
-60	0.55
-59	0.59
-58	0.54
-57	0.55
-56	0.60
-55	0.59
-54	0.62
-53	0.52
-52	0.58
-51	0.60
-50	0.57
-49	0.55
-48	0.62
-47	0.57
-46	0.60
-45	0.56
-44	0.58
-43	0.60
-42	0.63
-41	0.63
-40	0.60
-39	0.59
-38	0.60
-37	0.57
-36	0.64
-35	0.60
-34	0.63
-33	0.57
-32	0.63
-31	0.62
-30	0.64
-29	0.63
-28	0.63
-27	0.63
-26	0.63
-25	0.60
-24	0.63
-23	0.62
-22	0.65
-21	0.62
-20	0.61
-19	0.63
-18	0.63
-17	0.64
-16	0.62
-15	0.63
-14	0.63
-13	0.65
-12	0.62
-11	0.65
-10	0.62
-9	0.64
-8	0.61
-7	0.64
-6	0.62
-5	0.62
-4	0.62
-3	0.63
-2	0.64
-1	0.67
1	0.67
2	0.62
3	0.63
4	0.62
5	0.62
6	0.57
7	0.57
8	0.56
9	0.57
10	0.55
11	0.57
12	0.55
13	0.57
14	0.54
15	0.56
16	0.55
17	0.58
18	0.54
19	0.58
20	0.53
21	0.59
22	0.52
23	0.60
24	0.56
25	0.57
26	0.54
27	0.58
28	0.56
29	0.62
30	0.54
31	0.61
32	0.55
33	0.59
34	0.54
35	0.56
36	0.55
37	0.60
38	0.56
39	0.60
40	0.54
41	0.63
42	0.62
43	0.63
44	0.53
45	0.56
46	0.62
47	0.57
48	0.55
49	0.63
50	0.59
51	0.58
52	0.57
53	0.58
54	0.57
55	0.55
56	0.60
57	0.57
58	0.62
59	0.61
60	0.60
