# [1]Indel length	[2]Count
-60	2485
-59	39
-58	79
-57	56
-56	121
-55	67
-54	117
-53	64
-52	127
-51	78
-50	165
-49	131
-48	197
-47	108
-46	168
-45	119
-44	207
-43	112
-42	219
-41	151
-40	404
-39	185
-38	318
-37	223
-36	454
-35	248
-34	399
-33	265
-32	662
-31	327
-30	781
-29	400
-28	938
-27	475
-26	921
-25	663
-24	1550
-23	629
-22	1295
-21	817
-20	2507
-19	984
-18	2240
-17	1211
-16	3799
-15	2356
-14	3742
-13	2097
-12	7695
-11	2772
-10	7697
-9	4330
-8	13512
-7	5451
-6	16400
-5	15296
-4	50938
-3	35278
-2	92529
-1	231436
1	235041
2	91903
3	33185
4	48426
5	14120
6	15836
7	5236
8	13489
9	4082
10	7412
11	2588
12	7308
13	1803
14	3345
15	2239
16	3620
17	1094
18	2013
19	886
20	2458
21	770
22	1207
23	600
24	1546
25	615
26	806
27	455
28	888
29	338
30	717
31	293
32	553
33	236
34	348
35	252
36	371
37	177
38	245
39	174
40	333
41	137
42	204
43	121
44	180
45	117
46	140
47	97
48	164
49	100
50	131
51	65
52	125
53	84
54	113
55	64
56	90
57	53
58	80
59	54
60	2497
