# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.60
-58	0.53
-57	0.54
-56	0.63
-55	0.61
-54	0.63
-53	0.56
-52	0.55
-51	0.61
-50	0.56
-49	0.59
-48	0.57
-47	0.56
-46	0.61
-45	0.58
-44	0.63
-43	0.64
-42	0.63
-41	0.58
-40	0.60
-39	0.60
-38	0.63
-37	0.59
-36	0.63
-35	0.60
-34	0.62
-33	0.61
-32	0.64
-31	0.63
-30	0.63
-29	0.64
-28	0.63
-27	0.62
-26	0.64
-25	0.63
-24	0.64
-23	0.60
-22	0.64
-21	0.63
-20	0.63
-19	0.66
-18	0.64
-17	0.65
-16	0.63
-15	0.63
-14	0.64
-13	0.66
-12	0.63
-11	0.66
-10	0.62
-9	0.65
-8	0.62
-7	0.65
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.65
4	0.64
5	0.63
6	0.60
7	0.62
8	0.59
9	0.61
10	0.57
11	0.61
12	0.58
13	0.61
14	0.58
15	0.60
16	0.58
17	0.62
18	0.56
19	0.64
20	0.57
21	0.62
22	0.58
23	0.61
24	0.59
25	0.61
26	0.58
27	0.65
28	0.60
29	0.62
30	0.58
31	0.64
32	0.60
33	0.66
34	0.60
35	0.60
36	0.62
37	0.63
38	0.62
39	0.61
40	0.60
41	0.68
42	0.61
43	0.64
44	0.60
45	0.59
46	0.60
47	0.66
48	0.62
49	0.63
50	0.64
51	0.62
52	0.62
53	0.68
54	0.62
55	0.64
56	0.62
57	0.66
58	0.67
59	0.70
60	0.65
