# [1]Indel length	[2]Count
-60	2451
-59	41
-58	89
-57	43
-56	113
-55	69
-54	115
-53	64
-52	110
-51	77
-50	150
-49	141
-48	183
-47	109
-46	151
-45	138
-44	200
-43	113
-42	229
-41	131
-40	383
-39	166
-38	306
-37	211
-36	443
-35	248
-34	401
-33	269
-32	666
-31	321
-30	787
-29	365
-28	934
-27	490
-26	892
-25	671
-24	1583
-23	636
-22	1272
-21	789
-20	2557
-19	992
-18	2249
-17	1207
-16	3776
-15	2325
-14	3629
-13	2073
-12	7552
-11	2745
-10	7806
-9	4295
-8	13499
-7	5434
-6	16057
-5	15080
-4	50401
-3	34841
-2	91803
-1	229257
1	233165
2	91217
3	33198
4	48149
5	14091
6	15760
7	5145
8	13596
9	4020
10	7352
11	2583
12	7298
13	1889
14	3273
15	2208
16	3709
17	1104
18	2087
19	848
20	2474
21	796
22	1175
23	602
24	1423
25	643
26	808
27	478
28	898
29	319
30	711
31	288
32	589
33	258
34	367
35	280
36	389
37	196
38	238
39	151
40	302
41	123
42	207
43	120
44	167
45	131
46	148
47	109
48	180
49	101
50	128
51	84
52	131
53	85
54	113
55	83
56	98
57	59
58	84
59	61
60	2584
