# [1]Indel length	[2]Mean VAF
-60	0.58
-59	0.62
-58	0.59
-57	0.61
-56	0.65
-55	0.59
-54	0.61
-53	0.60
-52	0.66
-51	0.54
-50	0.60
-49	0.60
-48	0.62
-47	0.61
-46	0.60
-45	0.60
-44	0.62
-43	0.65
-42	0.62
-41	0.63
-40	0.62
-39	0.60
-38	0.65
-37	0.59
-36	0.64
-35	0.64
-34	0.62
-33	0.60
-32	0.65
-31	0.66
-30	0.63
-29	0.64
-28	0.65
-27	0.62
-26	0.65
-25	0.64
-24	0.65
-23	0.62
-22	0.65
-21	0.66
-20	0.63
-19	0.65
-18	0.65
-17	0.66
-16	0.64
-15	0.63
-14	0.65
-13	0.66
-12	0.63
-11	0.66
-10	0.63
-9	0.66
-8	0.63
-7	0.66
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.65
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.59
7	0.60
8	0.58
9	0.60
10	0.58
11	0.60
12	0.58
13	0.60
14	0.57
15	0.58
16	0.57
17	0.61
18	0.56
19	0.60
20	0.57
21	0.60
22	0.56
23	0.62
24	0.59
25	0.58
26	0.60
27	0.62
28	0.57
29	0.62
30	0.60
31	0.61
32	0.59
33	0.58
34	0.61
35	0.59
36	0.61
37	0.63
38	0.62
39	0.62
40	0.59
41	0.64
42	0.62
43	0.63
44	0.57
45	0.61
46	0.58
47	0.62
48	0.61
49	0.63
50	0.62
51	0.69
52	0.64
53	0.64
54	0.63
55	0.60
56	0.65
57	0.65
58	0.58
59	0.68
60	0.64
