# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.53
-58	0.54
-57	0.60
-56	0.59
-55	0.60
-54	0.57
-53	0.58
-52	0.61
-51	0.57
-50	0.58
-49	0.59
-48	0.61
-47	0.57
-46	0.63
-45	0.61
-44	0.66
-43	0.56
-42	0.59
-41	0.60
-40	0.61
-39	0.58
-38	0.64
-37	0.61
-36	0.61
-35	0.57
-34	0.64
-33	0.62
-32	0.64
-31	0.63
-30	0.63
-29	0.61
-28	0.63
-27	0.60
-26	0.64
-25	0.62
-24	0.64
-23	0.62
-22	0.63
-21	0.64
-20	0.62
-19	0.66
-18	0.63
-17	0.65
-16	0.62
-15	0.64
-14	0.64
-13	0.66
-12	0.63
-11	0.65
-10	0.62
-9	0.64
-8	0.62
-7	0.65
-6	0.62
-5	0.63
-4	0.63
-3	0.63
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.63
5	0.63
6	0.59
7	0.59
8	0.58
9	0.60
10	0.57
11	0.60
12	0.57
13	0.60
14	0.55
15	0.58
16	0.56
17	0.60
18	0.54
19	0.61
20	0.57
21	0.63
22	0.55
23	0.62
24	0.57
25	0.59
26	0.57
27	0.62
28	0.58
29	0.56
30	0.58
31	0.62
32	0.58
33	0.62
34	0.57
35	0.60
36	0.58
37	0.63
38	0.62
39	0.63
40	0.57
41	0.62
42	0.61
43	0.58
44	0.59
45	0.60
46	0.65
47	0.64
48	0.59
49	0.62
50	0.62
51	0.65
52	0.62
53	0.60
54	0.64
55	0.60
56	0.62
57	0.59
58	0.58
59	0.66
60	0.63
