# [1]Indel length	[2]Count
-60	2509
-59	44
-58	85
-57	51
-56	110
-55	52
-54	110
-53	62
-52	113
-51	90
-50	171
-49	162
-48	231
-47	121
-46	149
-45	129
-44	198
-43	122
-42	233
-41	150
-40	381
-39	195
-38	319
-37	219
-36	456
-35	262
-34	402
-33	264
-32	632
-31	313
-30	733
-29	373
-28	975
-27	508
-26	878
-25	732
-24	1581
-23	655
-22	1322
-21	874
-20	2558
-19	978
-18	2224
-17	1279
-16	3844
-15	2440
-14	3681
-13	2113
-12	7745
-11	2820
-10	8009
-9	4320
-8	13470
-7	5516
-6	16357
-5	15249
-4	50958
-3	35123
-2	92287
-1	231468
1	235005
2	91795
3	33492
4	48344
5	14347
6	16053
7	5297
8	13570
9	4256
10	7487
11	2635
12	7461
13	1948
14	3347
15	2260
16	3747
17	1136
18	2134
19	888
20	2614
21	818
22	1235
23	659
24	1556
25	655
26	864
27	495
28	934
29	326
30	739
31	323
32	614
33	257
34	369
35	277
36	423
37	200
38	292
39	177
40	370
41	140
42	226
43	123
44	189
45	134
46	141
47	114
48	192
49	122
50	148
51	90
52	150
53	86
54	118
55	74
56	108
57	69
58	86
59	64
60	2940
