# [1]Indel length	[2]Count
-60	2883
-59	56
-58	94
-57	66
-56	119
-55	80
-54	119
-53	71
-52	145
-51	87
-50	191
-49	182
-48	229
-47	119
-46	195
-45	156
-44	236
-43	163
-42	280
-41	159
-40	452
-39	212
-38	365
-37	260
-36	522
-35	298
-34	456
-33	316
-32	766
-31	383
-30	844
-29	422
-28	1086
-27	577
-26	1040
-25	794
-24	1718
-23	741
-22	1542
-21	958
-20	2969
-19	1186
-18	2632
-17	1475
-16	4432
-15	2724
-14	4337
-13	2443
-12	8769
-11	3262
-10	9054
-9	5114
-8	15661
-7	6482
-6	18754
-5	17612
-4	57700
-3	40841
-2	106781
-1	266200
1	269347
2	105515
3	38463
4	54559
5	16094
6	18229
7	6010
8	15364
9	4723
10	8516
11	2884
12	8511
13	2103
14	3852
15	2603
16	4243
17	1247
18	2460
19	976
20	2773
21	927
22	1289
23	667
24	1741
25	726
26	881
27	531
28	955
29	379
30	782
31	350
32	683
33	272
34	425
35	281
36	466
37	215
38	291
39	182
40	381
41	156
42	223
43	143
44	187
45	135
46	181
47	126
48	205
49	121
50	149
51	100
52	153
53	106
54	145
55	90
56	111
57	84
58	101
59	76
60	3006
