# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.52
-58	0.57
-57	0.54
-56	0.64
-55	0.63
-54	0.57
-53	0.56
-52	0.65
-51	0.53
-50	0.60
-49	0.53
-48	0.60
-47	0.54
-46	0.65
-45	0.57
-44	0.65
-43	0.58
-42	0.60
-41	0.60
-40	0.62
-39	0.61
-38	0.62
-37	0.59
-36	0.63
-35	0.58
-34	0.63
-33	0.60
-32	0.64
-31	0.64
-30	0.64
-29	0.62
-28	0.65
-27	0.61
-26	0.65
-25	0.62
-24	0.63
-23	0.62
-22	0.64
-21	0.63
-20	0.62
-19	0.66
-18	0.65
-17	0.66
-16	0.63
-15	0.63
-14	0.64
-13	0.66
-12	0.63
-11	0.66
-10	0.62
-9	0.65
-8	0.63
-7	0.65
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.62
6	0.58
7	0.59
8	0.58
9	0.59
10	0.56
11	0.58
12	0.57
13	0.58
14	0.56
15	0.57
16	0.57
17	0.59
18	0.56
19	0.60
20	0.56
21	0.59
22	0.56
23	0.62
24	0.57
25	0.58
26	0.56
27	0.61
28	0.59
29	0.62
30	0.57
31	0.61
32	0.58
33	0.61
34	0.58
35	0.60
36	0.57
37	0.65
38	0.59
39	0.60
40	0.61
41	0.63
42	0.62
43	0.58
44	0.56
45	0.61
46	0.63
47	0.57
48	0.63
49	0.64
50	0.56
51	0.68
52	0.62
53	0.66
54	0.63
55	0.65
56	0.64
57	0.61
58	0.59
59	0.64
60	0.63
