# [1]Indel length	[2]Count
-60	2538
-59	48
-58	86
-57	61
-56	113
-55	54
-54	124
-53	77
-52	114
-51	83
-50	141
-49	146
-48	213
-47	120
-46	154
-45	149
-44	210
-43	123
-42	222
-41	145
-40	383
-39	171
-38	296
-37	232
-36	466
-35	253
-34	408
-33	241
-32	636
-31	295
-30	745
-29	384
-28	951
-27	496
-26	893
-25	689
-24	1577
-23	688
-22	1264
-21	795
-20	2474
-19	1021
-18	2238
-17	1194
-16	3682
-15	2378
-14	3577
-13	2163
-12	7662
-11	2668
-10	7726
-9	4259
-8	13439
-7	5480
-6	16200
-5	15172
-4	50263
-3	34866
-2	91671
-1	229684
1	232988
2	90928
3	33183
4	48184
5	14267
6	15730
7	5197
8	13269
9	4048
10	7410
11	2592
12	7276
13	1908
14	3286
15	2258
16	3742
17	1127
18	2064
19	870
20	2416
21	823
22	1224
23	584
24	1536
25	665
26	876
27	495
28	908
29	322
30	722
31	290
32	563
33	258
34	362
35	273
36	438
37	202
38	268
39	179
40	331
41	137
42	201
43	129
44	187
45	137
46	149
47	102
48	182
49	118
50	136
51	92
52	131
53	94
54	118
55	86
56	104
57	76
58	83
59	62
60	2821
