# [1]Indel length	[2]Mean VAF
-60	0.58
-59	0.53
-58	0.62
-57	0.56
-56	0.63
-55	0.63
-54	0.60
-53	0.59
-52	0.61
-51	0.52
-50	0.64
-49	0.56
-48	0.62
-47	0.63
-46	0.60
-45	0.63
-44	0.63
-43	0.68
-42	0.63
-41	0.59
-40	0.63
-39	0.60
-38	0.62
-37	0.62
-36	0.62
-35	0.61
-34	0.67
-33	0.64
-32	0.65
-31	0.63
-30	0.63
-29	0.62
-28	0.62
-27	0.64
-26	0.63
-25	0.64
-24	0.63
-23	0.62
-22	0.64
-21	0.63
-20	0.63
-19	0.66
-18	0.65
-17	0.66
-16	0.63
-15	0.63
-14	0.64
-13	0.67
-12	0.63
-11	0.66
-10	0.62
-9	0.65
-8	0.62
-7	0.65
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.63
5	0.63
6	0.59
7	0.62
8	0.59
9	0.61
10	0.57
11	0.63
12	0.58
13	0.61
14	0.57
15	0.59
16	0.57
17	0.64
18	0.57
19	0.63
20	0.57
21	0.61
22	0.56
23	0.61
24	0.57
25	0.60
26	0.57
27	0.64
28	0.57
29	0.61
30	0.58
31	0.64
32	0.57
33	0.62
34	0.55
35	0.59
36	0.60
37	0.64
38	0.60
39	0.62
40	0.58
41	0.65
42	0.64
43	0.66
44	0.60
45	0.57
46	0.58
47	0.62
48	0.63
49	0.68
50	0.62
51	0.59
52	0.65
53	0.64
54	0.63
55	0.58
56	0.63
57	0.61
58	0.61
59	0.64
60	0.64
