# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.54
-58	0.57
-57	0.61
-56	0.61
-55	0.58
-54	0.61
-53	0.52
-52	0.56
-51	0.55
-50	0.57
-49	0.55
-48	0.58
-47	0.54
-46	0.62
-45	0.59
-44	0.62
-43	0.60
-42	0.61
-41	0.62
-40	0.62
-39	0.61
-38	0.63
-37	0.59
-36	0.64
-35	0.62
-34	0.63
-33	0.61
-32	0.64
-31	0.65
-30	0.63
-29	0.65
-28	0.63
-27	0.62
-26	0.63
-25	0.64
-24	0.64
-23	0.62
-22	0.65
-21	0.63
-20	0.62
-19	0.66
-18	0.65
-17	0.65
-16	0.63
-15	0.63
-14	0.64
-13	0.67
-12	0.62
-11	0.67
-10	0.63
-9	0.65
-8	0.62
-7	0.66
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.64
6	0.60
7	0.62
8	0.58
9	0.61
10	0.58
11	0.62
12	0.58
13	0.61
14	0.57
15	0.60
16	0.57
17	0.63
18	0.57
19	0.65
20	0.57
21	0.61
22	0.58
23	0.62
24	0.58
25	0.59
26	0.58
27	0.62
28	0.60
29	0.63
30	0.59
31	0.62
32	0.59
33	0.62
34	0.59
35	0.61
36	0.59
37	0.64
38	0.61
39	0.63
40	0.59
41	0.65
42	0.57
43	0.60
44	0.59
45	0.58
46	0.60
47	0.64
48	0.61
49	0.67
50	0.61
51	0.67
52	0.63
53	0.64
54	0.62
55	0.69
56	0.61
57	0.64
58	0.62
59	0.70
60	0.64
