# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.59
-58	0.57
-57	0.63
-56	0.60
-55	0.58
-54	0.63
-53	0.58
-52	0.63
-51	0.57
-50	0.60
-49	0.52
-48	0.58
-47	0.57
-46	0.62
-45	0.59
-44	0.64
-43	0.58
-42	0.64
-41	0.60
-40	0.63
-39	0.61
-38	0.62
-37	0.60
-36	0.63
-35	0.62
-34	0.66
-33	0.63
-32	0.64
-31	0.62
-30	0.62
-29	0.63
-28	0.63
-27	0.61
-26	0.63
-25	0.64
-24	0.63
-23	0.62
-22	0.65
-21	0.63
-20	0.62
-19	0.66
-18	0.65
-17	0.66
-16	0.63
-15	0.64
-14	0.64
-13	0.67
-12	0.63
-11	0.67
-10	0.63
-9	0.65
-8	0.62
-7	0.66
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.65
4	0.64
5	0.63
6	0.59
7	0.62
8	0.59
9	0.62
10	0.58
11	0.63
12	0.58
13	0.64
14	0.58
15	0.59
16	0.58
17	0.64
18	0.57
19	0.63
20	0.58
21	0.63
22	0.58
23	0.64
24	0.60
25	0.60
26	0.60
27	0.64
28	0.59
29	0.64
30	0.61
31	0.66
32	0.60
33	0.65
34	0.60
35	0.61
36	0.58
37	0.66
38	0.62
39	0.63
40	0.60
41	0.65
42	0.64
43	0.66
44	0.61
45	0.60
46	0.64
47	0.66
48	0.63
49	0.65
50	0.61
51	0.68
52	0.63
53	0.65
54	0.65
55	0.60
56	0.67
57	0.64
58	0.67
59	0.68
60	0.65
