# [1]Indel length	[2]Count
-60	2456
-59	45
-58	83
-57	60
-56	112
-55	51
-54	106
-53	72
-52	121
-51	85
-50	144
-49	148
-48	191
-47	106
-46	157
-45	121
-44	188
-43	131
-42	223
-41	129
-40	369
-39	188
-38	327
-37	215
-36	423
-35	249
-34	390
-33	267
-32	652
-31	328
-30	773
-29	363
-28	940
-27	509
-26	895
-25	670
-24	1518
-23	625
-22	1311
-21	818
-20	2523
-19	968
-18	2276
-17	1228
-16	3713
-15	2407
-14	3547
-13	2078
-12	7727
-11	2757
-10	7687
-9	4342
-8	13595
-7	5515
-6	16366
-5	15165
-4	50344
-3	34956
-2	91889
-1	228730
1	232768
2	91280
3	33047
4	48227
5	14147
6	15713
7	5193
8	13399
9	4018
10	7376
11	2567
12	7333
13	1884
14	3249
15	2221
16	3687
17	1112
18	2080
19	834
20	2459
21	800
22	1136
23	615
24	1513
25	652
26	823
27	492
28	838
29	329
30	730
31	289
32	574
33	239
34	351
35	287
36	393
37	182
38	251
39	177
40	348
41	126
42	194
43	115
44	175
45	115
46	143
47	101
48	193
49	115
50	135
51	83
52	135
53	82
54	123
55	81
56	114
57	59
58	75
59	67
60	2650
