# [1]Indel length	[2]Mean VAF
-60	0.58
-59	0.60
-58	0.61
-57	0.63
-56	0.69
-55	0.62
-54	0.64
-53	0.56
-52	0.64
-51	0.59
-50	0.64
-49	0.56
-48	0.64
-47	0.62
-46	0.63
-45	0.61
-44	0.65
-43	0.65
-42	0.65
-41	0.67
-40	0.61
-39	0.63
-38	0.68
-37	0.59
-36	0.65
-35	0.62
-34	0.65
-33	0.64
-32	0.68
-31	0.68
-30	0.64
-29	0.66
-28	0.65
-27	0.64
-26	0.66
-25	0.65
-24	0.64
-23	0.64
-22	0.65
-21	0.63
-20	0.63
-19	0.66
-18	0.66
-17	0.67
-16	0.64
-15	0.64
-14	0.66
-13	0.68
-12	0.64
-11	0.67
-10	0.64
-9	0.66
-8	0.63
-7	0.67
-6	0.64
-5	0.64
-4	0.64
-3	0.64
-2	0.65
-1	0.68
1	0.67
2	0.63
3	0.65
4	0.64
5	0.64
6	0.60
7	0.62
8	0.59
9	0.62
10	0.59
11	0.62
12	0.59
13	0.65
14	0.58
15	0.62
16	0.59
17	0.64
18	0.58
19	0.64
20	0.59
21	0.61
22	0.59
23	0.63
24	0.60
25	0.60
26	0.60
27	0.65
28	0.61
29	0.61
30	0.60
31	0.66
32	0.62
33	0.64
34	0.59
35	0.61
36	0.64
37	0.63
38	0.62
39	0.61
40	0.62
41	0.68
42	0.64
43	0.61
44	0.58
45	0.57
46	0.62
47	0.71
48	0.64
49	0.67
50	0.64
51	0.69
52	0.68
53	0.63
54	0.64
55	0.60
56	0.62
57	0.67
58	0.60
59	0.64
60	0.65
