# [1]Indel length	[2]Mean VAF
-60	0.58
-59	0.51
-58	0.56
-57	0.62
-56	0.57
-55	0.66
-54	0.59
-53	0.57
-52	0.62
-51	0.60
-50	0.60
-49	0.59
-48	0.60
-47	0.55
-46	0.61
-45	0.56
-44	0.66
-43	0.57
-42	0.67
-41	0.62
-40	0.64
-39	0.63
-38	0.64
-37	0.60
-36	0.66
-35	0.60
-34	0.65
-33	0.61
-32	0.66
-31	0.64
-30	0.64
-29	0.63
-28	0.65
-27	0.62
-26	0.67
-25	0.65
-24	0.65
-23	0.63
-22	0.66
-21	0.65
-20	0.63
-19	0.67
-18	0.65
-17	0.67
-16	0.64
-15	0.64
-14	0.65
-13	0.67
-12	0.65
-11	0.67
-10	0.63
-9	0.65
-8	0.64
-7	0.66
-6	0.64
-5	0.64
-4	0.64
-3	0.64
-2	0.65
-1	0.69
1	0.68
2	0.64
3	0.65
4	0.65
5	0.64
6	0.61
7	0.62
8	0.60
9	0.62
10	0.59
11	0.62
12	0.59
13	0.62
14	0.59
15	0.61
16	0.59
17	0.66
18	0.58
19	0.64
20	0.58
21	0.62
22	0.59
23	0.63
24	0.60
25	0.61
26	0.59
27	0.64
28	0.62
29	0.64
30	0.60
31	0.65
32	0.58
33	0.63
34	0.61
35	0.61
36	0.61
37	0.63
38	0.63
39	0.64
40	0.61
41	0.64
42	0.66
43	0.58
44	0.62
45	0.59
46	0.59
47	0.59
48	0.63
49	0.66
50	0.56
51	0.67
52	0.68
53	0.67
54	0.64
55	0.62
56	0.65
57	0.66
58	0.62
59	0.59
60	0.64
