# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.56
-58	0.64
-57	0.63
-56	0.61
-55	0.58
-54	0.63
-53	0.56
-52	0.63
-51	0.62
-50	0.63
-49	0.58
-48	0.63
-47	0.59
-46	0.63
-45	0.58
-44	0.66
-43	0.61
-42	0.64
-41	0.63
-40	0.60
-39	0.62
-38	0.65
-37	0.63
-36	0.65
-35	0.62
-34	0.63
-33	0.66
-32	0.66
-31	0.66
-30	0.64
-29	0.63
-28	0.66
-27	0.64
-26	0.67
-25	0.65
-24	0.65
-23	0.62
-22	0.67
-21	0.63
-20	0.64
-19	0.67
-18	0.65
-17	0.69
-16	0.65
-15	0.65
-14	0.65
-13	0.67
-12	0.64
-11	0.67
-10	0.64
-9	0.66
-8	0.64
-7	0.67
-6	0.64
-5	0.64
-4	0.64
-3	0.65
-2	0.65
-1	0.69
1	0.67
2	0.64
3	0.66
4	0.65
5	0.65
6	0.62
7	0.65
8	0.61
9	0.63
10	0.60
11	0.65
12	0.60
13	0.66
14	0.60
15	0.61
16	0.60
17	0.66
18	0.60
19	0.65
20	0.60
21	0.66
22	0.60
23	0.66
24	0.62
25	0.64
26	0.61
27	0.64
28	0.63
29	0.64
30	0.61
31	0.66
32	0.65
33	0.65
34	0.62
35	0.64
36	0.64
37	0.66
38	0.66
39	0.65
40	0.63
41	0.66
42	0.66
43	0.60
44	0.64
45	0.66
46	0.63
47	0.70
48	0.63
49	0.69
50	0.66
51	0.72
52	0.65
53	0.64
54	0.64
55	0.62
56	0.68
57	0.71
58	0.65
59	0.76
60	0.67
