# [1]Indel length	[2]Mean VAF
-60	0.58
-59	0.61
-58	0.60
-57	0.54
-56	0.59
-55	0.61
-54	0.58
-53	0.62
-52	0.61
-51	0.56
-50	0.62
-49	0.58
-48	0.61
-47	0.60
-46	0.60
-45	0.61
-44	0.60
-43	0.63
-42	0.66
-41	0.60
-40	0.62
-39	0.64
-38	0.62
-37	0.61
-36	0.62
-35	0.59
-34	0.66
-33	0.63
-32	0.64
-31	0.63
-30	0.65
-29	0.63
-28	0.64
-27	0.63
-26	0.62
-25	0.63
-24	0.64
-23	0.63
-22	0.65
-21	0.64
-20	0.62
-19	0.66
-18	0.64
-17	0.66
-16	0.63
-15	0.63
-14	0.65
-13	0.66
-12	0.63
-11	0.66
-10	0.62
-9	0.66
-8	0.63
-7	0.65
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.62
6	0.59
7	0.60
8	0.58
9	0.59
10	0.57
11	0.60
12	0.57
13	0.59
14	0.56
15	0.59
16	0.56
17	0.60
18	0.56
19	0.62
20	0.56
21	0.62
22	0.55
23	0.61
24	0.58
25	0.57
26	0.58
27	0.63
28	0.57
29	0.63
30	0.57
31	0.62
32	0.59
33	0.62
34	0.60
35	0.61
36	0.58
37	0.62
38	0.61
39	0.59
40	0.58
41	0.66
42	0.57
43	0.57
44	0.58
45	0.60
46	0.60
47	0.60
48	0.59
49	0.60
50	0.60
51	0.63
52	0.60
53	0.65
54	0.63
55	0.60
56	0.62
57	0.67
58	0.66
59	0.66
60	0.62
