# [1]Indel length	[2]Count
-60	2325
-59	47
-58	75
-57	55
-56	94
-55	56
-54	104
-53	62
-52	119
-51	78
-50	149
-49	138
-48	201
-47	98
-46	140
-45	127
-44	212
-43	115
-42	207
-41	133
-40	380
-39	165
-38	280
-37	200
-36	441
-35	249
-34	406
-33	265
-32	637
-31	323
-30	731
-29	382
-28	921
-27	481
-26	880
-25	656
-24	1475
-23	635
-22	1257
-21	765
-20	2454
-19	920
-18	2186
-17	1151
-16	3700
-15	2369
-14	3497
-13	2067
-12	7400
-11	2715
-10	7699
-9	4216
-8	13167
-7	5324
-6	16106
-5	15107
-4	49675
-3	34315
-2	90558
-1	226684
1	229750
2	89487
3	32293
4	47447
5	13814
6	15352
7	4964
8	13116
9	3962
10	7111
11	2436
12	7122
13	1804
14	3171
15	2145
16	3551
17	1032
18	2057
19	855
20	2385
21	737
22	1164
23	576
24	1388
25	613
26	777
27	432
28	865
29	313
30	639
31	307
32	535
33	232
34	343
35	239
36	365
37	195
38	233
39	144
40	310
41	131
42	199
43	124
44	156
45	113
46	134
47	99
48	176
49	115
50	139
51	75
52	125
53	73
54	114
55	50
56	91
57	55
58	80
59	58
60	2366
