# [1]Indel length	[2]Count
-60	2479
-59	49
-58	86
-57	63
-56	117
-55	61
-54	114
-53	75
-52	129
-51	86
-50	172
-49	163
-48	188
-47	91
-46	161
-45	118
-44	202
-43	113
-42	220
-41	132
-40	382
-39	190
-38	288
-37	203
-36	423
-35	247
-34	408
-33	281
-32	658
-31	306
-30	742
-29	386
-28	943
-27	505
-26	909
-25	701
-24	1450
-23	634
-22	1295
-21	847
-20	2551
-19	956
-18	2328
-17	1192
-16	3688
-15	2353
-14	3584
-13	2083
-12	7635
-11	2736
-10	7655
-9	4301
-8	13594
-7	5534
-6	16288
-5	15017
-4	50227
-3	34733
-2	91655
-1	228846
1	233240
2	91070
3	33069
4	47926
5	13950
6	15786
7	5132
8	13279
9	4115
10	7412
11	2543
12	7272
13	1892
14	3261
15	2215
16	3629
17	1068
18	2093
19	855
20	2374
21	804
22	1179
23	593
24	1485
25	630
26	842
27	469
28	845
29	332
30	728
31	287
32	577
33	237
34	345
35	245
36	401
37	192
38	243
39	140
40	330
41	110
42	196
43	100
44	187
45	122
46	148
47	92
48	176
49	123
50	137
51	76
52	135
53	91
54	111
55	70
56	85
57	58
58	79
59	54
60	2546
