# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.56
-58	0.58
-57	0.58
-56	0.64
-55	0.59
-54	0.65
-53	0.59
-52	0.60
-51	0.53
-50	0.56
-49	0.56
-48	0.60
-47	0.59
-46	0.60
-45	0.58
-44	0.62
-43	0.60
-42	0.64
-41	0.58
-40	0.63
-39	0.61
-38	0.63
-37	0.64
-36	0.66
-35	0.60
-34	0.66
-33	0.64
-32	0.67
-31	0.63
-30	0.65
-29	0.65
-28	0.64
-27	0.62
-26	0.65
-25	0.64
-24	0.64
-23	0.64
-22	0.65
-21	0.63
-20	0.63
-19	0.66
-18	0.64
-17	0.65
-16	0.64
-15	0.63
-14	0.64
-13	0.66
-12	0.64
-11	0.67
-10	0.62
-9	0.65
-8	0.63
-7	0.66
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.65
4	0.64
5	0.64
6	0.60
7	0.62
8	0.59
9	0.62
10	0.58
11	0.62
12	0.59
13	0.62
14	0.58
15	0.60
16	0.58
17	0.63
18	0.59
19	0.64
20	0.58
21	0.63
22	0.59
23	0.64
24	0.60
25	0.61
26	0.60
27	0.66
28	0.61
29	0.64
30	0.58
31	0.64
32	0.59
33	0.64
34	0.61
35	0.60
36	0.62
37	0.65
38	0.61
39	0.61
40	0.61
41	0.65
42	0.65
43	0.63
44	0.61
45	0.60
46	0.63
47	0.66
48	0.63
49	0.67
50	0.62
51	0.66
52	0.65
53	0.61
54	0.62
55	0.65
56	0.66
57	0.63
58	0.63
59	0.68
60	0.64
