# [1]Indel length	[2]Count
-60	2580
-59	51
-58	75
-57	57
-56	103
-55	65
-54	107
-53	61
-52	125
-51	100
-50	158
-49	131
-48	187
-47	112
-46	159
-45	109
-44	206
-43	98
-42	235
-41	154
-40	401
-39	184
-38	327
-37	197
-36	440
-35	249
-34	398
-33	257
-32	646
-31	306
-30	708
-29	359
-28	955
-27	493
-26	914
-25	666
-24	1507
-23	629
-22	1257
-21	803
-20	2447
-19	938
-18	2277
-17	1194
-16	3815
-15	2345
-14	3636
-13	2110
-12	7563
-11	2754
-10	7619
-9	4202
-8	13426
-7	5504
-6	16044
-5	14884
-4	50758
-3	34613
-2	91465
-1	229184
1	232863
2	90420
3	32690
4	47629
5	13937
6	15622
7	5009
8	13334
9	4030
10	7222
11	2551
12	7227
13	1784
14	3226
15	2158
16	3569
17	1058
18	2028
19	865
20	2345
21	769
22	1083
23	555
24	1417
25	567
26	777
27	441
28	808
29	318
30	658
31	311
32	533
33	236
34	326
35	266
36	366
37	180
38	219
39	154
40	306
41	136
42	195
43	108
44	158
45	121
46	143
47	114
48	157
49	97
50	147
51	67
52	129
53	83
54	111
55	79
56	98
57	59
58	83
59	55
60	2324
