# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.58
-58	0.61
-57	0.60
-56	0.61
-55	0.61
-54	0.56
-53	0.61
-52	0.65
-51	0.55
-50	0.59
-49	0.58
-48	0.64
-47	0.59
-46	0.61
-45	0.62
-44	0.65
-43	0.63
-42	0.63
-41	0.63
-40	0.63
-39	0.58
-38	0.65
-37	0.62
-36	0.62
-35	0.60
-34	0.66
-33	0.59
-32	0.65
-31	0.65
-30	0.66
-29	0.66
-28	0.67
-27	0.61
-26	0.66
-25	0.66
-24	0.65
-23	0.63
-22	0.65
-21	0.64
-20	0.64
-19	0.67
-18	0.65
-17	0.65
-16	0.64
-15	0.64
-14	0.66
-13	0.65
-12	0.64
-11	0.65
-10	0.63
-9	0.64
-8	0.63
-7	0.64
-6	0.63
-5	0.63
-4	0.63
-3	0.63
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.63
4	0.64
5	0.63
6	0.60
7	0.60
8	0.59
9	0.60
10	0.60
11	0.60
12	0.59
13	0.61
14	0.59
15	0.60
16	0.58
17	0.63
18	0.59
19	0.64
20	0.59
21	0.63
22	0.60
23	0.63
24	0.60
25	0.60
26	0.59
27	0.65
28	0.60
29	0.59
30	0.61
31	0.66
32	0.60
33	0.65
34	0.59
35	0.62
36	0.65
37	0.63
38	0.62
39	0.63
40	0.61
41	0.66
42	0.65
43	0.65
44	0.66
45	0.61
46	0.59
47	0.67
48	0.64
49	0.70
50	0.64
51	0.65
52	0.63
53	0.62
54	0.68
55	0.61
56	0.68
57	0.60
58	0.64
59	0.59
60	0.65
