# [1]Indel length	[2]Count
-60	2516
-59	41
-58	96
-57	56
-56	115
-55	62
-54	129
-53	62
-52	124
-51	80
-50	166
-49	148
-48	177
-47	113
-46	159
-45	106
-44	202
-43	115
-42	229
-41	149
-40	371
-39	193
-38	298
-37	215
-36	460
-35	244
-34	423
-33	289
-32	642
-31	315
-30	772
-29	391
-28	948
-27	499
-26	972
-25	741
-24	1514
-23	690
-22	1300
-21	793
-20	2488
-19	992
-18	2305
-17	1220
-16	3808
-15	2473
-14	3701
-13	2126
-12	7691
-11	2787
-10	7689
-9	4398
-8	13797
-7	5636
-6	16552
-5	15248
-4	51245
-3	35413
-2	93520
-1	232419
1	237301
2	92879
3	33530
4	48928
5	14430
6	16044
7	5265
8	13858
9	4236
10	7410
11	2664
12	7612
13	1876
14	3400
15	2285
16	3770
17	1105
18	2127
19	916
20	2533
21	832
22	1255
23	652
24	1537
25	669
26	865
27	490
28	895
29	347
30	726
31	341
32	601
33	258
34	391
35	283
36	421
37	204
38	242
39	179
40	344
41	136
42	217
43	116
44	178
45	119
46	156
47	103
48	172
49	106
50	120
51	80
52	125
53	91
54	135
55	81
56	106
57	73
58	85
59	74
60	2706
