# [1]Indel length	[2]Count
-60	2409
-59	42
-58	68
-57	64
-56	111
-55	60
-54	117
-53	70
-52	117
-51	64
-50	156
-49	136
-48	195
-47	98
-46	164
-45	118
-44	208
-43	102
-42	211
-41	142
-40	382
-39	166
-38	300
-37	202
-36	429
-35	237
-34	389
-33	278
-32	632
-31	303
-30	720
-29	372
-28	896
-27	492
-26	943
-25	679
-24	1481
-23	652
-22	1314
-21	812
-20	2508
-19	928
-18	2159
-17	1158
-16	3778
-15	2353
-14	3574
-13	2049
-12	7642
-11	2788
-10	7656
-9	4263
-8	13315
-7	5483
-6	16112
-5	14979
-4	50318
-3	34414
-2	91353
-1	227985
1	231710
2	89863
3	32697
4	47516
5	13870
6	15424
7	5111
8	13315
9	4063
10	7310
11	2470
12	7140
13	1758
14	3230
15	2225
16	3555
17	1061
18	2052
19	790
20	2354
21	752
22	1122
23	611
24	1435
25	623
26	772
27	458
28	856
29	298
30	713
31	295
32	540
33	234
34	362
35	281
36	361
37	185
38	246
39	158
40	303
41	117
42	193
43	113
44	187
45	131
46	142
47	90
48	178
49	99
50	137
51	73
52	117
53	70
54	118
55	64
56	103
57	67
58	75
59	64
60	2413
