# [1]Indel length	[2]Count
-60	2354
-59	50
-58	79
-57	64
-56	122
-55	66
-54	116
-53	55
-52	111
-51	78
-50	172
-49	163
-48	179
-47	108
-46	159
-45	127
-44	204
-43	125
-42	227
-41	158
-40	391
-39	204
-38	300
-37	197
-36	437
-35	262
-34	414
-33	281
-32	636
-31	322
-30	767
-29	403
-28	908
-27	498
-26	872
-25	672
-24	1589
-23	654
-22	1282
-21	822
-20	2519
-19	963
-18	2208
-17	1212
-16	3766
-15	2361
-14	3583
-13	2128
-12	7766
-11	2821
-10	7695
-9	4424
-8	13505
-7	5514
-6	16148
-5	15179
-4	50847
-3	34860
-2	91857
-1	229930
1	233271
2	91310
3	33102
4	48064
5	14102
6	15888
7	5279
8	13461
9	4182
10	7336
11	2575
12	7393
13	1884
14	3281
15	2235
16	3738
17	1139
18	2110
19	911
20	2459
21	825
22	1191
23	593
24	1462
25	629
26	836
27	458
28	871
29	327
30	730
31	303
32	587
33	235
34	362
35	283
36	420
37	193
38	246
39	183
40	346
41	147
42	216
43	138
44	184
45	128
46	153
47	91
48	183
49	107
50	132
51	85
52	141
53	83
54	130
55	80
56	107
57	67
58	80
59	69
60	2770
