# [1]Indel length	[2]Count
-60	2502
-59	55
-58	92
-57	54
-56	117
-55	76
-54	103
-53	71
-52	126
-51	81
-50	157
-49	164
-48	187
-47	135
-46	171
-45	131
-44	215
-43	130
-42	211
-41	137
-40	373
-39	195
-38	321
-37	229
-36	460
-35	263
-34	446
-33	262
-32	664
-31	321
-30	799
-29	381
-28	934
-27	505
-26	936
-25	675
-24	1521
-23	662
-22	1247
-21	784
-20	2506
-19	968
-18	2231
-17	1209
-16	3855
-15	2358
-14	3672
-13	2097
-12	7688
-11	2849
-10	7823
-9	4330
-8	13557
-7	5620
-6	16393
-5	15226
-4	51103
-3	34974
-2	92412
-1	230850
1	233727
2	91792
3	33035
4	48454
5	14013
6	15813
7	5165
8	13515
9	4085
10	7363
11	2594
12	7393
13	1858
14	3259
15	2188
16	3615
17	1094
18	2164
19	862
20	2456
21	786
22	1220
23	600
24	1496
25	665
26	821
27	499
28	887
29	336
30	753
31	321
32	567
33	252
34	383
35	274
36	408
37	188
38	260
39	169
40	328
41	153
42	208
43	132
44	172
45	131
46	150
47	113
48	177
49	118
50	141
51	97
52	122
53	83
54	118
55	75
56	116
57	77
58	85
59	67
60	2804
