# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.56
-58	0.55
-57	0.52
-56	0.61
-55	0.59
-54	0.66
-53	0.57
-52	0.58
-51	0.53
-50	0.59
-49	0.54
-48	0.57
-47	0.58
-46	0.61
-45	0.61
-44	0.63
-43	0.61
-42	0.63
-41	0.62
-40	0.61
-39	0.60
-38	0.63
-37	0.64
-36	0.63
-35	0.63
-34	0.65
-33	0.63
-32	0.63
-31	0.65
-30	0.63
-29	0.65
-28	0.62
-27	0.62
-26	0.65
-25	0.64
-24	0.64
-23	0.63
-22	0.65
-21	0.63
-20	0.62
-19	0.66
-18	0.63
-17	0.66
-16	0.63
-15	0.64
-14	0.64
-13	0.66
-12	0.63
-11	0.66
-10	0.63
-9	0.65
-8	0.63
-7	0.65
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.59
7	0.60
8	0.58
9	0.60
10	0.58
11	0.60
12	0.58
13	0.61
14	0.56
15	0.58
16	0.57
17	0.62
18	0.57
19	0.61
20	0.57
21	0.62
22	0.56
23	0.61
24	0.59
25	0.59
26	0.59
27	0.63
28	0.58
29	0.64
30	0.59
31	0.64
32	0.60
33	0.62
34	0.60
35	0.62
36	0.59
37	0.66
38	0.62
39	0.60
40	0.60
41	0.60
42	0.61
43	0.66
44	0.61
45	0.57
46	0.59
47	0.63
48	0.59
49	0.62
50	0.62
51	0.67
52	0.66
53	0.68
54	0.60
55	0.63
56	0.57
57	0.63
58	0.59
59	0.64
60	0.64
