# [1]Indel length	[2]Count
-60	2424
-59	36
-58	85
-57	53
-56	116
-55	67
-54	124
-53	67
-52	123
-51	98
-50	167
-49	148
-48	197
-47	99
-46	161
-45	114
-44	202
-43	110
-42	213
-41	141
-40	392
-39	177
-38	326
-37	206
-36	434
-35	249
-34	434
-33	272
-32	606
-31	311
-30	769
-29	396
-28	945
-27	476
-26	925
-25	716
-24	1532
-23	640
-22	1307
-21	818
-20	2539
-19	949
-18	2200
-17	1140
-16	3782
-15	2334
-14	3554
-13	2123
-12	7648
-11	2716
-10	7820
-9	4276
-8	13582
-7	5552
-6	16193
-5	15236
-4	50428
-3	34997
-2	91558
-1	229872
1	232439
2	90425
3	33016
4	47880
5	14151
6	15721
7	5276
8	13295
9	4089
10	7415
11	2482
12	7251
13	1847
14	3197
15	2136
16	3659
17	1090
18	2114
19	875
20	2439
21	808
22	1107
23	604
24	1508
25	622
26	822
27	473
28	862
29	337
30	681
31	292
32	553
33	229
34	372
35	258
36	408
37	188
38	241
39	152
40	351
41	142
42	192
43	117
44	162
45	126
46	154
47	101
48	186
49	111
50	139
51	78
52	140
53	68
54	106
55	64
56	116
57	66
58	82
59	68
60	2643
