# [1]Indel length	[2]Count
-60	2284
-59	39
-58	73
-57	50
-56	94
-55	54
-54	133
-53	48
-52	108
-51	72
-50	144
-49	144
-48	169
-47	95
-46	139
-45	105
-44	178
-43	97
-42	194
-41	126
-40	330
-39	164
-38	269
-37	191
-36	400
-35	239
-34	364
-33	233
-32	583
-31	301
-30	731
-29	347
-28	834
-27	469
-26	848
-25	650
-24	1403
-23	594
-22	1217
-21	749
-20	2344
-19	918
-18	2051
-17	1112
-16	3539
-15	2201
-14	3329
-13	2018
-12	7166
-11	2607
-10	7318
-9	4212
-8	12697
-7	5418
-6	15276
-5	14732
-4	49091
-3	34206
-2	88945
-1	221035
1	223833
2	87123
3	32060
4	46240
5	13594
6	15107
7	5080
8	12562
9	3928
10	6681
11	2364
12	6685
13	1692
14	2796
15	2045
16	3241
17	972
18	1769
19	772
20	2121
21	699
22	979
23	564
24	1232
25	566
26	671
27	422
28	729
29	293
30	590
31	265
32	456
33	228
34	284
35	252
36	329
37	172
38	205
39	138
40	290
41	114
42	172
43	104
44	149
45	116
46	103
47	92
48	140
49	100
50	117
51	67
52	105
53	84
54	105
55	59
56	83
57	56
58	62
59	50
60	2047
