# [1]Quality	[2]Number of sites	[3]Marginal Ts/Tv
225509.9	40623	1.911000	1.911000
3426.6	81223	2.171875	2.035806
3178.6	122013	2.208527	2.091441
3031.6	163011	2.200968	2.118276
2921.6	203668	2.239860	2.141813
2833.6	244394	2.241484	2.157994
2755.6	285044	2.193746	2.163044
2685.6	325985	2.220658	2.170166
2620.6	366975	2.180231	2.171287
2558.6	408116	2.163232	2.170473
2500.6	449222	2.166140	2.170076
2444.6	490237	2.117115	2.165576
2389.6	530916	2.175070	2.166302
2335.6	572141	2.113671	2.162450
2281.8	613271	2.090854	2.157545
2228.7	654117	2.073207	2.152143
2175.6	694759	2.053264	2.146183
2122.6	735844	2.107321	2.143988
2068.6	776775	1.994440	2.135736
2013.6	817636	1.991507	2.128198
1959.6	858553	2.016810	2.122704
1904.6	899721	2.051968	2.119395
1848.6	940400	1.991323	2.113629
1794.6	982121	1.986257	2.107998
1740.6	1022879	1.959053	2.101776
1689.0	1064133	2.016967	2.098400
1639.7	1104815	1.998821	2.094616
1593.1	1145518	1.981905	2.090465
1549.6	1186629	2.008269	2.087542
1509.0	1227466	2.030575	2.085613
1471.5	1268360	2.079599	2.085418
1436.9	1309171	2.038115	2.083922
1405.1	1350441	2.043735	2.082678
1375.1	1392120	2.090309	2.082906
1347.4	1433361	2.140736	2.084540
1321.0	1474720	2.078223	2.084362
1296.1	1516293	2.033861	2.082955
1273.1	1557545	2.113358	2.083753
1251.0	1599253	2.082859	2.083730
1230.3	1639981	2.150615	2.085356
1209.6	1681047	2.080258	2.085231
1191.1	1722137	2.099495	2.085570
1172.4	1763922	2.081262	2.085468
1154.0	1804711	2.076094	2.085256
1136.9	1847287	2.154011	2.086806
1119.2	1888245	2.111837	2.087345
1103.4	1929485	2.149294	2.088644
1086.9	1971033	2.157383	2.090062
1071.2	2011863	2.080812	2.089874
1055.9	2054334	2.131156	2.090716
1040.2	2095642	2.094232	2.090785
1025.4	2137638	2.076855	2.090510
1010.1	2179731	2.121237	2.091098
995.1	2222366	2.078339	2.090852
980.5	2265227	2.084857	2.090739
965.5	2307988	2.122608	2.091323
950.5	2348636	2.094397	2.091376
936.1	2389271	2.050905	2.090679
922.4	2429930	2.106349	2.090940
908.1	2470599	2.082386	2.090799
894.5	2511696	2.066711	2.090401
880.2	2552382	2.049239	2.089737
866.2	2594956	2.049932	2.089075
851.5	2635695	2.041586	2.088330
837.2	2678597	2.057004	2.087823
822.0	2721615	2.029010	2.086876
807.3	2763980	2.026288	2.085929
792.5	2805467	2.063580	2.085596
777.2	2846879	2.036738	2.084874
762.2	2887657	1.969776	2.083187
747.1	2928920	1.998765	2.081964
732.2	2971052	1.992967	2.080665
716.5	3013827	2.004073	2.079551
700.5	3055239	1.963504	2.077917
684.0	3097872	1.979662	2.076521
667.5	3140497	1.942496	2.074620
650.4	3181957	1.959315	2.073060
633.2	3224264	1.880379	2.070365
615.3	3266093	1.885754	2.067852
597.5	3307183	1.924555	2.065985
578.4	3349003	1.847998	2.063057
559.3	3389935	1.902567	2.061014
539.4	3431106	1.872262	2.058602
519.5	3472096	1.833149	2.055731
497.4	3512737	1.814669	2.052706
475.5	3553356	1.783076	2.049329
450.9	3594444	1.789220	2.046082
425.3	3635364	1.775743	2.042747
397.5	3676600	1.731585	2.038864
366.5	3718269	1.728279	2.034992
331.5	3759285	1.654414	2.030252
292.5	3800497	1.556259	2.024171
248.5	3841714	1.469859	2.016907
201.5	3882604	1.369748	2.008255
155.5	3924035	1.262135	1.997815
114.5	3965149	1.155387	1.985715
79.5	4005998	1.011870	1.971050
56.5	4047907	0.950617	1.955045
35.3	4059520	0.885227	1.950256
