# [1]Indel length	[2]Count
-60	2459
-59	52
-58	97
-57	51
-56	103
-55	57
-54	111
-53	74
-52	117
-51	69
-50	166
-49	127
-48	191
-47	100
-46	128
-45	137
-44	198
-43	114
-42	252
-41	130
-40	370
-39	175
-38	296
-37	201
-36	428
-35	234
-34	399
-33	238
-32	598
-31	298
-30	737
-29	380
-28	928
-27	471
-26	889
-25	700
-24	1536
-23	638
-22	1169
-21	767
-20	2461
-19	963
-18	2158
-17	1126
-16	3597
-15	2361
-14	3547
-13	2032
-12	7415
-11	2729
-10	7566
-9	4118
-8	13185
-7	5371
-6	15781
-5	14976
-4	49898
-3	34488
-2	90115
-1	226414
1	229124
2	88627
3	32051
4	46966
5	13837
6	15306
7	4859
8	12922
9	3914
10	6996
11	2360
12	6967
13	1782
14	2983
15	2101
16	3485
17	982
18	1920
19	807
20	2337
21	739
22	1054
23	553
24	1318
25	610
26	684
27	418
28	809
29	275
30	626
31	287
32	506
33	229
34	354
35	238
36	352
37	177
38	215
39	165
40	297
41	122
42	190
43	110
44	139
45	119
46	129
47	89
48	146
49	99
50	126
51	74
52	111
53	84
54	111
55	76
56	101
57	55
58	72
59	63
60	2114
