# [1]Indel length	[2]Mean VAF
-60	0.54
-59	0.51
-58	0.57
-57	0.60
-56	0.55
-55	0.51
-54	0.58
-53	0.58
-52	0.59
-51	0.50
-50	0.59
-49	0.51
-48	0.56
-47	0.58
-46	0.60
-45	0.58
-44	0.60
-43	0.59
-42	0.61
-41	0.62
-40	0.62
-39	0.56
-38	0.61
-37	0.59
-36	0.60
-35	0.59
-34	0.63
-33	0.61
-32	0.62
-31	0.60
-30	0.62
-29	0.60
-28	0.63
-27	0.60
-26	0.62
-25	0.60
-24	0.63
-23	0.62
-22	0.63
-21	0.61
-20	0.60
-19	0.62
-18	0.63
-17	0.64
-16	0.61
-15	0.61
-14	0.62
-13	0.64
-12	0.62
-11	0.64
-10	0.61
-9	0.62
-8	0.61
-7	0.64
-6	0.61
-5	0.61
-4	0.61
-3	0.61
-2	0.62
-1	0.66
1	0.65
2	0.61
3	0.62
4	0.62
5	0.62
6	0.58
7	0.59
8	0.57
9	0.58
10	0.56
11	0.59
12	0.56
13	0.60
14	0.56
15	0.57
16	0.56
17	0.60
18	0.55
19	0.60
20	0.56
21	0.59
22	0.55
23	0.62
24	0.58
25	0.57
26	0.57
27	0.60
28	0.58
29	0.62
30	0.58
31	0.63
32	0.56
33	0.62
34	0.57
35	0.60
36	0.59
37	0.60
38	0.61
39	0.59
40	0.59
41	0.62
42	0.64
43	0.63
44	0.58
45	0.56
46	0.59
47	0.61
48	0.64
49	0.66
50	0.62
51	0.64
52	0.60
53	0.64
54	0.68
55	0.62
56	0.62
57	0.63
58	0.63
59	0.63
60	0.62
