# [1]Indel length	[2]Count
-60	2420
-59	40
-58	81
-57	67
-56	97
-55	62
-54	101
-53	65
-52	120
-51	81
-50	147
-49	147
-48	187
-47	104
-46	164
-45	128
-44	195
-43	91
-42	193
-41	144
-40	352
-39	181
-38	281
-37	204
-36	420
-35	237
-34	392
-33	258
-32	580
-31	305
-30	747
-29	377
-28	872
-27	470
-26	861
-25	654
-24	1480
-23	630
-22	1238
-21	758
-20	2396
-19	975
-18	2154
-17	1120
-16	3622
-15	2286
-14	3554
-13	2003
-12	7368
-11	2697
-10	7431
-9	4141
-8	12956
-7	5321
-6	15665
-5	14643
-4	49254
-3	33837
-2	89001
-1	223928
1	226272
2	86948
3	31700
4	46432
5	13383
6	14959
7	4833
8	12858
9	3718
10	6848
11	2315
12	6796
13	1655
14	2980
15	1982
16	3349
17	1005
18	1850
19	741
20	2357
21	727
22	1084
23	570
24	1368
25	574
26	719
27	403
28	779
29	303
30	595
31	274
32	534
33	218
34	321
35	240
36	342
37	180
38	230
39	176
40	330
41	112
42	194
43	110
44	160
45	100
46	117
47	83
48	153
49	96
50	109
51	70
52	107
53	76
54	103
55	62
56	91
57	47
58	65
59	55
60	2190
