# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.50
-58	0.53
-57	0.59
-56	0.56
-55	0.60
-54	0.58
-53	0.55
-52	0.57
-51	0.59
-50	0.63
-49	0.54
-48	0.59
-47	0.59
-46	0.63
-45	0.53
-44	0.59
-43	0.61
-42	0.64
-41	0.60
-40	0.58
-39	0.59
-38	0.63
-37	0.59
-36	0.63
-35	0.61
-34	0.65
-33	0.61
-32	0.64
-31	0.65
-30	0.64
-29	0.62
-28	0.63
-27	0.63
-26	0.64
-25	0.62
-24	0.64
-23	0.61
-22	0.64
-21	0.63
-20	0.61
-19	0.65
-18	0.64
-17	0.65
-16	0.62
-15	0.63
-14	0.63
-13	0.66
-12	0.62
-11	0.65
-10	0.62
-9	0.64
-8	0.62
-7	0.65
-6	0.62
-5	0.63
-4	0.62
-3	0.63
-2	0.63
-1	0.67
1	0.67
2	0.62
3	0.63
4	0.62
5	0.62
6	0.58
7	0.58
8	0.56
9	0.58
10	0.55
11	0.58
12	0.56
13	0.59
14	0.55
15	0.56
16	0.55
17	0.60
18	0.55
19	0.60
20	0.55
21	0.58
22	0.54
23	0.58
24	0.56
25	0.60
26	0.56
27	0.60
28	0.56
29	0.63
30	0.56
31	0.60
32	0.55
33	0.60
34	0.54
35	0.58
36	0.57
37	0.62
38	0.57
39	0.59
40	0.56
41	0.62
42	0.61
43	0.61
44	0.59
45	0.56
46	0.61
47	0.58
48	0.59
49	0.64
50	0.63
51	0.63
52	0.64
53	0.63
54	0.65
55	0.55
56	0.60
57	0.63
58	0.67
59	0.66
60	0.62
