# [1]Indel length	[2]Count
-60	2512
-59	39
-58	82
-57	53
-56	110
-55	63
-54	118
-53	52
-52	123
-51	77
-50	169
-49	148
-48	214
-47	101
-46	156
-45	133
-44	202
-43	104
-42	213
-41	143
-40	379
-39	203
-38	322
-37	206
-36	427
-35	245
-34	416
-33	251
-32	645
-31	307
-30	768
-29	370
-28	972
-27	503
-26	925
-25	684
-24	1532
-23	667
-22	1272
-21	834
-20	2574
-19	994
-18	2237
-17	1237
-16	3893
-15	2398
-14	3705
-13	2119
-12	7750
-11	2772
-10	7872
-9	4426
-8	13810
-7	5647
-6	16614
-5	15193
-4	51486
-3	35594
-2	93600
-1	233412
1	236725
2	93453
3	33964
4	49313
5	14434
6	16258
7	5340
8	13717
9	4214
10	7599
11	2648
12	7451
13	1931
14	3387
15	2258
16	3823
17	1116
18	2284
19	890
20	2528
21	828
22	1202
23	661
24	1516
25	668
26	878
27	522
28	952
29	398
30	747
31	343
32	584
33	261
34	415
35	284
36	446
37	192
38	242
39	178
40	335
41	129
42	210
43	140
44	182
45	131
46	142
47	107
48	185
49	128
50	129
51	63
52	138
53	73
54	121
55	77
56	103
57	73
58	79
59	59
60	2693
