# [1]Indel length	[2]Count
-60	2365
-59	42
-58	81
-57	50
-56	101
-55	57
-54	122
-53	70
-52	126
-51	84
-50	168
-49	152
-48	208
-47	112
-46	160
-45	119
-44	217
-43	125
-42	214
-41	142
-40	398
-39	184
-38	307
-37	208
-36	422
-35	278
-34	401
-33	264
-32	646
-31	324
-30	778
-29	376
-28	931
-27	498
-26	874
-25	693
-24	1511
-23	635
-22	1278
-21	792
-20	2494
-19	954
-18	2191
-17	1206
-16	3754
-15	2375
-14	3646
-13	2117
-12	7628
-11	2831
-10	7672
-9	4193
-8	13395
-7	5436
-6	16249
-5	14874
-4	50361
-3	34507
-2	91333
-1	228875
1	232006
2	90117
3	32887
4	47640
5	13869
6	15611
7	5095
8	13174
9	4069
10	7190
11	2541
12	7298
13	1783
14	3146
15	2169
16	3634
17	1045
18	2080
19	855
20	2470
21	751
22	1097
23	574
24	1466
25	571
26	803
27	480
28	901
29	310
30	745
31	302
32	533
33	250
34	376
35	276
36	388
37	201
38	243
39	157
40	354
41	130
42	220
43	139
44	183
45	130
46	136
47	117
48	191
49	105
50	137
51	82
52	136
53	69
54	129
55	68
56	110
57	67
58	83
59	65
60	2657
