# [1]Indel length	[2]Count
-60	2306
-59	44
-58	83
-57	50
-56	117
-55	55
-54	122
-53	56
-52	119
-51	81
-50	179
-49	143
-48	205
-47	110
-46	150
-45	116
-44	213
-43	125
-42	208
-41	138
-40	364
-39	170
-38	291
-37	212
-36	428
-35	252
-34	386
-33	276
-32	636
-31	312
-30	739
-29	372
-28	899
-27	497
-26	898
-25	669
-24	1425
-23	662
-22	1252
-21	822
-20	2445
-19	992
-18	2215
-17	1238
-16	3802
-15	2368
-14	3565
-13	2106
-12	7660
-11	2798
-10	7696
-9	4203
-8	13519
-7	5363
-6	16054
-5	14940
-4	50107
-3	34455
-2	91028
-1	228047
1	231021
2	90338
3	32619
4	47578
5	13982
6	15465
7	4924
8	13204
9	3998
10	7227
11	2463
12	7213
13	1829
14	3276
15	2152
16	3578
17	1078
18	2005
19	851
20	2481
21	784
22	1165
23	577
24	1447
25	601
26	808
27	455
28	876
29	336
30	734
31	288
32	535
33	228
34	359
35	265
36	378
37	204
38	242
39	160
40	351
41	129
42	212
43	133
44	172
45	121
46	149
47	113
48	170
49	104
50	140
51	83
52	137
53	86
54	102
55	74
56	107
57	59
58	76
59	55
60	2524
