# [1]Indel length	[2]Count
-60	2503
-59	39
-58	88
-57	54
-56	119
-55	66
-54	106
-53	70
-52	135
-51	89
-50	156
-49	159
-48	200
-47	106
-46	156
-45	123
-44	226
-43	116
-42	212
-41	144
-40	393
-39	179
-38	291
-37	228
-36	430
-35	248
-34	387
-33	283
-32	651
-31	309
-30	728
-29	371
-28	929
-27	500
-26	948
-25	660
-24	1467
-23	669
-22	1307
-21	790
-20	2553
-19	961
-18	2257
-17	1194
-16	3716
-15	2441
-14	3667
-13	2152
-12	7587
-11	2726
-10	7627
-9	4248
-8	13528
-7	5503
-6	16312
-5	15161
-4	50295
-3	35027
-2	92210
-1	230488
1	233998
2	91072
3	33111
4	48038
5	14251
6	15938
7	5126
8	13279
9	4103
10	7281
11	2603
12	7429
13	1927
14	3320
15	2218
16	3703
17	1094
18	2142
19	891
20	2434
21	821
22	1215
23	607
24	1516
25	664
26	840
27	457
28	891
29	338
30	743
31	308
32	574
33	248
34	388
35	248
36	433
37	195
38	255
39	151
40	322
41	138
42	205
43	112
44	195
45	121
46	144
47	96
48	170
49	109
50	127
51	97
52	144
53	77
54	136
55	91
56	102
57	68
58	83
59	64
60	2731
